name;rating;convenience;security;functionality;comment 
Лежбище 82;3.5;2;4;2;Это здание построено из стандартных строительных материалов.
Гусятник 78;3.7;5;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Газопровод 80;1.8;5;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Замок 61;0.6;5;5;4;Это здание построено из стандартных строительных материалов.
Мостки 98;4.7;3;5;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Гусятник 78;3.7;3;5;2;Это здание представляет собой типичный образец современной архитектуры.
Чердак 67;1.5;3;3;5;Это здание является примером функционального дизайна.
Лежбище 82;1.3;1;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Свиноферма 52;4.8;5;5;5;Это здание не имеет особых архитектурных особенностей.
Офис 58;0.6;2;5;1;Это здание представляет собой типичный образец современной архитектуры.
Логово 73;2.0;2;1;5;Это здание представляет собой типичный образец современной архитектуры.
Чердак 5;1.9;5;4;3;Это здание имеет стандартную конструкцию.
Лифт 50;2.3;5;4;2;Это здание построено из стандартных строительных материалов.
Замок 61;0.4;5;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дуплянка 51;2.1;1;1;4;Это здание представляет собой типичный образец современной архитектуры.
Замок 61;0.7;2;4;4;Это здание имеет стандартную конструкцию.
Убежище 78;3.1;1;5;5;Это здание очень функционально.
Страусятник 90;3.6;2;1;5;Это здание имеет стандартную конструкцию.
Свиноферма 52;0.3;3;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Хаус 4;1.3;5;4;4;Это здание очень функционально.
Чердак 70;3.4;5;1;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Гнездо 33;3.1;1;3;5;Это здание имеет стандартную конструкцию.
Замок 30;2.3;2;4;1;Это здание не имеет особых архитектурных особенностей.
Нефтепровод 24;0.9;1;1;2;Это здание имеет стандартную конструкцию.
Шмелиное гнездо 53;2.8;4;4;1;Мне нравится дизайн этого здания.
Банк 40;1.6;3;3;4;Это здание не имеет особых архитектурных особенностей.
Верблюжатник 84;4.0;3;5;5;Это великолепное здание!
Хаус 4;5.0;5;2;5;Это здание построено из стандартных строительных материалов.
Усадьба 53;1.6;5;2;1;Это здание является примером функционального дизайна.
Гусятник 78;2.7;1;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Отель 34;4.7;4;2;3;Это здание построено из стандартных строительных материалов.
Библиотека 88;4.9;3;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Нора 16;0.8;1;2;5;Это здание имеет стандартную конструкцию.
Газопровод 24;4.7;1;4;3;Это здание построено из стандартных строительных материалов.
Ламарий 20;4.3;1;1;2;Это великолепное здание!
Газопровод 80;3.9;2;5;5;Это здание не имеет особых архитектурных особенностей.
Канализация 90;1.0;3;2;1;У этого здания отличная архитектура.
Бомбоубежище 78;2.9;4;4;5;Это здание построено из стандартных строительных материалов.
Чердак 67;4.7;5;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дворец 21;4.7;1;3;1;Это здание является примером функционального дизайна.
Кошара 60;2.7;5;3;1;Это здание не имеет особых архитектурных особенностей.
Чердак 14;3.8;3;4;2;Это здание представляет собой типичный образец современной архитектуры.
Чердак 66;1.9;1;5;3;Это здание очень функционально.
Дуплянка 72;1.7;3;5;5;Мне нравится дизайн этого здания.
Лежбище 82;3.4;2;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Чердак 5;3.9;1;2;3;Это здание очень функционально.
Церковь 14;2.3;2;5;1;Это здание построено из стандартных строительных материалов.
Чердак 67;1.7;2;5;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Маяк 56;1.9;1;3;4;Это здание не имеет особых архитектурных особенностей.
Церковь 14;0.6;2;1;4;Это здание является примером функционального дизайна.
Скворечник 17;3.9;5;1;1;Это здание построено из стандартных строительных материалов.
Церковь 45;3.8;1;3;3;Это здание имеет стандартную конструкцию.
Скворечник 17;0.3;2;5;2;Это здание не имеет особых архитектурных особенностей.
Гнездо 33;2.0;5;4;2;Это здание является примером функционального дизайна.
Силок 22;1.0;3;5;1;Это великолепное здание!
Дуплянка 74;1.2;5;4;5;Это здание представляет собой типичный образец современной архитектуры.
Мост 92;3.3;2;2;2;Это великолепное здание!
Ферма 10;3.8;1;2;4;Мне нравится дизайн этого здания.
Коттедж 1;3.0;3;1;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Нора 16;4.6;1;4;3;Это здание не имеет особых архитектурных особенностей.
Кошара 60;0.6;1;3;5;Это здание имеет стандартную конструкцию.
Пасека 45;3.6;1;3;1;Это здание является примером функционального дизайна.
Коттедж 66;5.0;5;5;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Переправа 19;2.5;2;3;5;Это великолепное здание!
Усадьба 12;0.9;5;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Магазин 15;1.8;5;1;2;Это здание представляет собой типичный образец современной архитектуры.
Торговый центр 55;4.0;1;3;1;Это здание имеет стандартную конструкцию.
Бомбоубежище 78;3.0;3;3;1;Это здание не имеет особых архитектурных особенностей.
Хаус 4;0.7;2;5;3;Это здание построено из стандартных строительных материалов.
Коттедж 1;1.7;3;2;5;Это здание представляет собой типичный образец современной архитектуры.
Нора 94;1.9;4;2;4;Это здание является примером функционального дизайна.
Свиноферма 24;3.3;5;4;3;Это великолепное здание!
Нора 16;3.5;5;3;5;Это великолепное здание!
Дуплянка 51;1.5;1;5;4;Это здание является примером функционального дизайна.
Маяк 56;3.6;2;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Йодль 58;2.6;2;1;4;Это здание представляет собой типичный образец современной архитектуры.
Институт 81;0.8;5;1;4;Это здание построено из стандартных строительных материалов.
Страусятник 90;3.7;4;5;1;Это здание имеет стандартную конструкцию.
Дуплянка 74;0.9;2;1;5;Это здание является примером функционального дизайна.
Петля 40;1.1;4;1;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бомбоубежище 46;4.4;5;5;4;Это здание очень функционально.
Архив 74;3.7;1;1;2;Это здание имеет стандартную конструкцию.
Архив 94;1.2;4;5;3;Это здание построено из стандартных строительных материалов.
Театр 18;2.2;2;3;4;Это здание имеет стандартную конструкцию.
Отель 34;3.5;1;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Магазин 15;3.1;1;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Фабрика 98;1.9;2;3;2;Это здание представляет собой типичный образец современной архитектуры.
Лежбище 82;2.4;3;2;2;Это здание очень функционально.
Ферма 10;2.1;5;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шале 19;4.3;2;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Мушиный лабиринт 67;4.2;2;4;5;Это здание является примером функционального дизайна.
Газопровод 80;0.5;2;1;5;Это здание имеет стандартную конструкцию.
Театр 18;0.1;4;1;1;Это здание является примером функционального дизайна.
Церковь 45;0.9;1;2;3;У этого здания отличная архитектура.
Виадук 78;0.9;1;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Банк 40;0.9;3;3;5;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 88;1.4;1;2;5;Это великолепное здание!
Лифт 50;2.2;5;3;3;Это здание построено из стандартных строительных материалов.
Кошара 60;0.9;3;3;3;Это великолепное здание!
Торговый центр 55;1.2;3;1;1;Это здание является примером функционального дизайна.
Кошара 60;0.9;1;1;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Канализация 90;4.7;1;5;2;Это здание построено из стандартных строительных материалов.
Нора 16;1.1;2;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Док 91;0.8;2;4;5;Это здание построено из стандартных строительных материалов.
Мост 92;1.5;2;4;3;Это здание является примером функционального дизайна.
Йодль 58;4.4;4;3;5;Это здание построено из стандартных строительных материалов.
Чердак 14;0.7;1;1;1;Это здание имеет стандартную конструкцию.
Газопровод 24;4.7;5;4;4;Мне нравится дизайн этого здания.
Шмелиное гнездо 53;2.8;4;3;2;Это здание представляет собой типичный образец современной архитектуры.
Замок 41;4.3;1;5;4;Это здание имеет стандартную конструкцию.
Церковь 14;2.8;5;4;5;Мне нравится дизайн этого здания.
Канализация 90;2.0;3;5;1;Это здание построено из стандартных строительных материалов.
Силок 22;1.8;4;1;3;Это здание прекрасно вписывается в окружающий ландшафт.
Офис 58;4.7;1;5;4;Это здание имеет стандартную конструкцию.
Паутинник 93;1.8;2;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Пандус 8;1.7;2;3;2;У этого здания отличная архитектура.
Гусятник 29;3.4;4;5;1;Мне нравится дизайн этого здания.
Дуплянка 51;0.9;4;2;1;У этого здания отличная архитектура.
Верблюжатник 40;3.8;3;5;2;Это здание является примером функционального дизайна.
Волчатник 33;4.3;5;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Парк 42;3.3;1;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Верблюжатник 40;3.1;2;4;5;Это здание очень функционально.
Кошара 60;0.5;1;3;3;Это здание является примером функционального дизайна.
Парк 17;0.5;4;4;3;Это здание очень функционально.
Церковь 14;3.9;3;3;5;Мне нравится дизайн этого здания.
Нора 16;4.2;4;5;2;Мне нравится дизайн этого здания.
Фабрика 67;0.4;5;1;1;Это здание не имеет особых архитектурных особенностей.
Порт 70;3.1;4;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Замок 61;1.5;3;5;4;Это здание имеет стандартную конструкцию.
Библиотека 88;2.7;1;3;1;Это здание прекрасно вписывается в окружающий ландшафт.
Пандус 28;3.9;3;1;3;Это здание очень функционально.
Нефтепровод 24;3.0;5;1;3;Это великолепное здание!
Гусятник 29;2.3;3;5;4;Это здание является примером функционального дизайна.
Волчатник 33;1.0;3;2;4;Это великолепное здание!
Волчатник 33;4.3;4;5;5;Это здание очень функционально.
Виадук 78;4.6;3;1;3;Это здание имеет стандартную конструкцию.
Замок 61;1.4;3;5;5;Это здание не имеет особых архитектурных особенностей.
Порт 70;4.1;2;2;5;У этого здания отличная архитектура.
Парк 42;3.9;2;4;2;Это великолепное здание!
Маяк 56;4.3;3;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мансарда 28;0.6;2;1;1;Это здание очень функционально.
Архив 94;0.1;2;2;5;Это здание имеет стандартную конструкцию.
Свиноферма 52;2.4;1;1;4;Это здание не имеет особых архитектурных особенностей.
Свиноферма 52;2.9;2;4;1;Это здание построено из стандартных строительных материалов.
Волчатник 33;4.1;4;4;2;Это здание не имеет особых архитектурных особенностей.
Парк 17;2.6;4;4;3;Это здание является примером функционального дизайна.
Парк 17;0.4;4;3;1;Это здание является примером функционального дизайна.
Театр 18;0.1;1;2;3;Это здание является примером функционального дизайна.
Дворец 35;4.4;2;5;5;Это здание имеет стандартную конструкцию.
Верфь 71;3.1;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Газопровод 80;4.8;4;4;1;Это здание является примером функционального дизайна.
Нора 94;3.7;3;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бомбоубежище 78;4.8;1;2;4;Мне нравится дизайн этого здания.
Свиноферма 52;0.9;1;5;4;Это здание построено из стандартных строительных материалов.
Хаус 4;3.4;1;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лифт 50;3.0;5;5;1;Это здание очень функционально.
Замок 61;0.6;3;4;3;Это здание представляет собой типичный образец современной архитектуры.
Мушиный лабиринт 67;4.3;4;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пандус 8;3.6;4;2;4;Это здание не имеет особых архитектурных особенностей.
Гусятник 78;1.6;4;5;2;Это здание построено из стандартных строительных материалов.
Мост 92;3.5;5;2;3;У этого здания отличная архитектура.
Кошара 60;4.6;5;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Мансарда 18;3.9;5;5;1;Это здание представляет собой типичный образец современной архитектуры.
Офис 58;0.2;1;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Петля 40;2.5;4;2;4;Это здание имеет стандартную конструкцию.
Кубло 77;0.6;5;1;3;Это здание прекрасно вписывается в окружающий ландшафт.
Паутинник 93;3.1;4;3;1;Это здание прекрасно вписывается в окружающий ландшафт.
Фабрика 67;0.3;4;2;5;Это здание имеет стандартную конструкцию.
Дуплянка 74;3.2;5;2;4;Это великолепное здание!
Церковь 14;0.9;1;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Маяк 56;0.6;5;4;5;Это здание построено из стандартных строительных материалов.
Свиноферма 24;2.2;2;5;1;Это здание не имеет особых архитектурных особенностей.
Мансарда 18;2.4;3;5;1;Это здание представляет собой типичный образец современной архитектуры.
Док 91;2.9;4;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Страусятник 90;4.8;5;4;3;Это здание имеет стандартную конструкцию.
Лифт 50;3.1;3;1;4;Мне нравится дизайн этого здания.
Замок 41;3.1;1;4;3;Это здание построено из стандартных строительных материалов.
Банк 40;2.1;4;3;2;У этого здания отличная архитектура.
Кошара 60;2.7;3;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Институт 81;1.5;5;5;4;Это здание построено из стандартных строительных материалов.
Свиноферма 92;1.8;4;2;2;Это здание построено из стандартных строительных материалов.
Ферма 10;2.4;2;3;2;Это здание построено из стандартных строительных материалов.
Мансарда 18;0.8;2;5;5;Это здание имеет стандартную конструкцию.
Петля 97;4.4;5;2;1;Это здание построено из стандартных строительных материалов.
Чердак 66;2.5;4;5;3;У этого здания отличная архитектура.
Офис 93;1.3;3;4;3;У этого здания отличная архитектура.
Дворец 35;1.1;1;2;1;Это здание представляет собой типичный образец современной архитектуры.
Гусятник 78;3.7;4;1;5;Это здание является примером функционального дизайна.
Отель 34;0.9;1;1;3;Это здание имеет стандартную конструкцию.
Чердак 14;4.8;3;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Кошара 60;4.8;5;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Убежище 78;2.9;1;4;1;Это великолепное здание!
Верблюжатник 40;3.6;2;3;4;Это здание очень функционально.
Ресторан 12;0.3;2;3;4;Это здание представляет собой типичный образец современной архитектуры.
Петля 40;3.5;4;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Канализация 90;4.2;3;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мушиный лабиринт 67;0.7;1;2;2;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 66;1.6;5;3;1;Это здание построено из стандартных строительных материалов.
Убежище 78;4.4;4;4;3;Это здание очень функционально.
Гнездо 33;2.8;4;5;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Петля 79;1.6;2;1;4;Это здание является примером функционального дизайна.
Газопровод 80;1.1;4;2;3;У этого здания отличная архитектура.
Дворец 35;4.3;2;3;5;Это здание не имеет особых архитектурных особенностей.
Усадьба 12;0.8;1;3;1;Это здание имеет стандартную конструкцию.
Мансарда 56;1.7;2;2;4;Это здание является примером функционального дизайна.
Отель 34;4.4;4;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Почта 43;3.9;1;1;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дуплянка 51;3.3;2;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Верблюжатник 84;4.5;4;3;2;Это здание очень функционально.
Коттедж 66;1.9;5;1;4;Это великолепное здание!
Чердак 66;4.5;2;3;5;Это здание построено из стандартных строительных материалов.
Чердак 14;2.7;4;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Институт 81;4.0;2;1;1;Это здание является примером функционального дизайна.
Чердак 70;4.0;3;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Курятник 87;4.6;4;4;5;Это здание имеет стандартную конструкцию.
Чердак 66;3.2;3;1;3;Это здание представляет собой типичный образец современной архитектуры.
Свиноферма 92;4.6;3;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лифт 50;2.3;4;1;2;Это здание не имеет особых архитектурных особенностей.
Библиотека 88;0.6;3;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Коттедж 1;1.9;3;5;3;Это здание очень функционально.
Институт 81;3.5;3;1;1;Это здание имеет стандартную конструкцию.
Гнездо 33;0.6;2;4;1;Это здание имеет стандартную конструкцию.
Чердак 5;4.7;4;4;1;Это здание не имеет особых архитектурных особенностей.
Почта 43;1.1;2;4;1;Это великолепное здание!
Переправа 19;3.7;3;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гусятник 29;2.9;3;1;5;Это здание не имеет особых архитектурных особенностей.
Мостки 98;1.5;2;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Бомбоубежище 78;0.7;4;2;5;Мне нравится дизайн этого здания.
Пасека 45;2.6;3;2;1;Это здание имеет стандартную конструкцию.
Гусятник 29;0.6;3;2;2;У этого здания отличная архитектура.
Гнездо 33;2.9;3;5;3;Это здание является примером функционального дизайна.
Канализация 90;5.0;4;2;2;Это здание построено из стандартных строительных материалов.
Бомбоубежище 46;1.4;5;5;3;Это здание имеет стандартную конструкцию.
Театр 18;1.7;1;4;2;Это здание не имеет особых архитектурных особенностей.
Театр 18;1.0;4;5;1;Мне нравится дизайн этого здания.
Магазин 15;1.3;3;2;2;Это здание построено из стандартных строительных материалов.
Торговый центр 55;3.3;1;2;1;Это здание представляет собой типичный образец современной архитектуры.
Страусятник 90;3.5;1;4;4;Мне нравится дизайн этого здания.
Канализация 90;1.0;5;1;5;Это здание представляет собой типичный образец современной архитектуры.
Верфь 71;3.9;4;2;4;У этого здания отличная архитектура.
Коттедж 1;4.3;1;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Дуплянка 74;1.0;5;5;5;Это здание не имеет особых архитектурных особенностей.
Чердак 70;2.0;3;2;2;Это здание представляет собой типичный образец современной архитектуры.
Канализация 90;2.3;4;3;4;У этого здания отличная архитектура.
Верблюжатник 84;0.8;4;1;3;Это здание представляет собой типичный образец современной архитектуры.
Курятник 87;4.0;1;4;3;Это здание имеет стандартную конструкцию.
Архив 74;4.3;4;3;4;Это здание имеет стандартную конструкцию.
Кубло 77;2.5;5;3;4;Это здание представляет собой типичный образец современной архитектуры.
Канализация 90;2.3;4;1;2;Это здание построено из стандартных строительных материалов.
Чердак 67;3.2;1;2;3;Это здание не имеет особых архитектурных особенностей.
Дворец 35;5.0;3;3;1;Это здание представляет собой типичный образец современной архитектуры.
Тенета 84;2.7;3;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Курятник 87;0.1;3;3;3;Это здание представляет собой типичный образец современной архитектуры.
Фабрика 98;5.0;1;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Лифт 50;3.4;5;3;3;Это здание имеет стандартную конструкцию.
Скворечник 17;1.3;5;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Дуплянка 51;2.5;2;1;2;Это здание не имеет особых архитектурных особенностей.
Волчатник 33;2.2;2;1;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Офис 93;2.2;5;3;3;Это здание представляет собой типичный образец современной архитектуры.
Мансарда 18;1.4;1;4;3;Это здание построено из стандартных строительных материалов.
Парк 17;3.4;4;1;2;Это здание очень функционально.
Институт 81;1.9;3;5;3;Это здание является примером функционального дизайна.
Мостки 98;3.2;4;3;2;У этого здания отличная архитектура.
Док 91;1.5;1;4;4;Это здание имеет стандартную конструкцию.
Лифт 50;4.1;3;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Фабрика 98;4.2;5;2;4;Это здание построено из стандартных строительных материалов.
Почта 43;3.0;5;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шале 19;1.2;4;5;3;Это здание имеет стандартную конструкцию.
Дворец 21;3.2;2;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дворец 21;0.2;3;4;4;Это здание представляет собой типичный образец современной архитектуры.
Страусятник 90;4.1;1;1;5;Это здание построено из стандартных строительных материалов.
Берлога 1;0.2;3;1;2;Это здание очень функционально.
Канализация 90;0.7;4;3;4;Это здание представляет собой типичный образец современной архитектуры.
Канализация 90;2.0;5;5;4;Это здание не имеет особых архитектурных особенностей.
Пандус 8;1.8;5;5;4;Это здание имеет стандартную конструкцию.
Петля 97;4.1;3;1;5;Это здание построено из стандартных строительных материалов.
Шмелиное гнездо 53;1.9;4;5;1;Это здание не имеет особых архитектурных особенностей.
Нефтепровод 24;2.5;4;5;4;Это здание очень функционально.
Коттедж 98;4.1;5;5;1;У этого здания отличная архитектура.
Шале 19;3.8;5;2;5;Это здание построено из стандартных строительных материалов.
Силок 22;4.5;1;2;5;У этого здания отличная архитектура.
Церковь 45;1.4;3;3;5;Это здание построено из стандартных строительных материалов.
Волчатник 33;3.7;1;3;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Торговый центр 55;2.7;1;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лифт 50;3.5;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Утятник 96;3.5;5;1;2;Это здание является примером функционального дизайна.
Офис 93;0.7;4;1;5;Это здание очень функционально.
Коттедж 98;3.7;1;5;1;Это здание имеет стандартную конструкцию.
Маяк 56;2.3;3;3;2;Это здание построено из стандартных строительных материалов.
Паутинник 93;0.6;1;1;2;У этого здания отличная архитектура.
Усадьба 12;3.5;4;2;5;Мне нравится дизайн этого здания.
Чердак 67;3.3;3;5;4;Это здание имеет стандартную конструкцию.
Мостки 98;2.4;1;2;3;Это здание является примером функционального дизайна.
Фабрика 98;3.1;1;5;4;Мне нравится дизайн этого здания.
Пандус 8;2.7;1;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Парк 17;0.9;1;5;2;Это здание построено из стандартных строительных материалов.
Ресторан 12;3.1;1;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Чердак 66;1.1;5;5;5;Это здание очень функционально.
Коттедж 98;0.1;4;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Библиотека 88;0.9;2;2;2;Это великолепное здание!
Маяк 56;4.5;4;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мостки 98;2.6;1;5;4;Это здание имеет стандартную конструкцию.
Причал 4;0.3;4;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Берлога 1;3.6;1;2;3;Это великолепное здание!
Отель 34;4.7;3;1;2;Мне нравится дизайн этого здания.
Библиотека 88;0.6;3;5;5;Это здание построено из стандартных строительных материалов.
Коттедж 1;1.5;4;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Мансарда 28;1.7;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Церковь 45;3.0;2;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Утятник 96;0.7;3;3;1;Это здание очень функционально.
Страусятник 90;4.7;3;2;1;Это здание построено из стандартных строительных материалов.
Кошара 60;4.2;4;1;1;Это великолепное здание!
Канализация 90;2.3;2;4;4;Это здание имеет стандартную конструкцию.
Силок 22;1.7;2;4;5;Это здание является примером функционального дизайна.
Маяк 56;2.0;3;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дуплянка 74;3.1;3;1;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Коттедж 98;0.3;5;3;3;Это здание не имеет особых архитектурных особенностей.
Парк 42;3.2;1;5;1;Это здание очень функционально.
Коттедж 1;4.1;1;3;2;Это здание построено из стандартных строительных материалов.
Свиноферма 92;4.6;2;3;4;Это здание является примером функционального дизайна.
Мансарда 18;5.0;4;1;3;Это здание построено из стандартных строительных материалов.
Театр 18;1.9;2;4;2;Это здание представляет собой типичный образец современной архитектуры.
Лежбище 82;2.3;4;4;5;Это здание является примером функционального дизайна.
Ферма 10;1.4;1;2;1;Это здание не имеет особых архитектурных особенностей.
Пасека 45;4.8;2;2;4;Мне нравится дизайн этого здания.
Нора 16;1.3;3;3;4;Это здание представляет собой типичный образец современной архитектуры.
Усадьба 12;1.7;2;2;2;Это здание построено из стандартных строительных материалов.
Аэропорт 36;0.1;1;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
