name;rating;convenience;security;functionality;comment 
Пасека 42;1.3;3;4;4;Это здание очень функционально.
Дупло 17;4.1;4;4;2;Это здание построено из стандартных строительных материалов.
Ферма 17;0.5;5;5;3;Это здание построено из стандартных строительных материалов.
Нора 64;0.3;5;5;3;Это великолепное здание!
Бункер 3;2.7;4;2;1;Это здание имеет стандартную конструкцию.
Пасека 42;3.3;4;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Торговый центр 34;4.5;5;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Электростанция 92;1.5;4;1;1;Это здание очень функционально.
Мануфактура 28;3.9;1;5;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Нефтепровод 88;0.8;3;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Лосятник 92;0.6;5;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Торговый центр 98;0.8;1;2;2;Это здание является примером функционального дизайна.
Аптека 46;2.7;3;1;3;Это здание имеет стандартную конструкцию.
Замок 77;1.0;3;5;2;У этого здания отличная архитектура.
Альпакарий 35;3.8;3;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Школа 81;4.5;3;4;2;Это здание очень функционально.
Виадук 73;3.7;2;3;5;Это здание не имеет особых архитектурных особенностей.
Замок 59;3.9;5;2;3;Мне нравится дизайн этого здания.
Торговый центр 34;1.8;1;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Термитник 26;4.0;2;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Пирс 32;3.8;5;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Виадук 90;1.5;5;2;2;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 22;0.5;2;2;4;Это здание построено из стандартных строительных материалов.
Берлога 77;1.0;4;5;1;Это здание имеет стандартную конструкцию.
Псарня 52;4.1;2;2;5;У этого здания отличная архитектура.
Школа 81;3.7;4;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Школа 81;2.7;1;1;2;Это великолепное здание!
Путепровод 97;0.9;4;2;1;Это здание не имеет особых архитектурных особенностей.
Торговый центр 34;2.5;4;2;2;Это здание не имеет особых архитектурных особенностей.
Магазин 41;0.4;2;3;1;Это здание построено из стандартных строительных материалов.
Плантация 48;0.5;3;4;3;Это здание не имеет особых архитектурных особенностей.
Скворечник 47;3.8;3;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лосятник 48;2.7;3;2;1;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 30;2.7;5;5;5;Это здание имеет стандартную конструкцию.
Супермаркет 87;1.2;4;3;3;У этого здания отличная архитектура.
Торговый центр 34;4.1;1;3;3;Мне нравится дизайн этого здания.
Плантация 88;4.2;4;3;4;Это здание имеет стандартную конструкцию.
Офис 53;2.4;2;3;1;Это здание представляет собой типичный образец современной архитектуры.
Мост 62;3.3;2;3;4;Это здание построено из стандартных строительных материалов.
Утятник 19;0.9;3;2;2;Это здание имеет стандартную конструкцию.
Супермаркет 86;3.8;4;5;1;Мне нравится дизайн этого здания.
Утятник 19;1.8;2;2;2;Это здание построено из стандартных строительных материалов.
Ферма 60;0.2;4;2;5;Это здание очень функционально.
Плантация 48;2.7;5;5;1;Это здание представляет собой типичный образец современной архитектуры.
Порт 68;1.6;5;5;2;Это здание является примером функционального дизайна.
Путепровод 97;2.5;5;3;3;Это здание имеет стандартную конструкцию.
Нора 64;3.7;3;5;3;Это здание имеет стандартную конструкцию.
Замок 59;1.2;5;4;1;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 58;1.3;3;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Виадук 60;0.2;5;1;1;Мне нравится дизайн этого здания.
Причал 82;2.3;2;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 92;0.3;1;3;2;Это здание является примером функционального дизайна.
Силок 92;3.2;3;1;4;Это здание очень функционально.
Порт 68;0.9;3;1;4;Это здание не имеет особых архитектурных особенностей.
Утятник 19;4.2;2;4;4;У этого здания отличная архитектура.
Ангар 66;0.5;4;3;4;Это здание является примером функционального дизайна.
Берлога 77;1.9;2;1;5;Мне нравится дизайн этого здания.
Дупло 17;2.9;2;3;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Порт 68;3.0;2;2;3;Это здание построено из стандартных строительных материалов.
Дупло 17;2.2;1;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
ТЭЦ 30;1.5;2;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Берлога 77;0.3;3;1;3;Это здание не имеет особых архитектурных особенностей.
Свиноферма 50;0.1;3;4;4;Это здание имеет стандартную конструкцию.
Нора 64;0.3;3;5;3;Это здание очень функционально.
Особняк 31;2.8;2;1;5;Это здание имеет стандартную конструкцию.
Берлога 77;3.7;2;3;5;Это великолепное здание!
Аптека 46;3.4;5;3;2;Это великолепное здание!
Подвал 9;2.5;4;5;3;Это здание имеет стандартную конструкцию.
Нора 64;2.4;2;2;1;У этого здания отличная архитектура.
Шмелиное гнездо 77;2.2;3;5;4;Это здание не имеет особых архитектурных особенностей.
Детский сад 75;3.5;5;3;1;Это здание очень функционально.
Мост 62;0.4;4;5;1;Это здание представляет собой типичный образец современной архитектуры.
Альпакарий 35;1.7;5;4;1;Это великолепное здание!
Док 28;3.6;3;3;4;Это здание представляет собой типичный образец современной архитектуры.
Ресторан 89;4.4;5;5;3;Это здание является примером функционального дизайна.
Причал 82;1.4;1;1;5;Это здание построено из стандартных строительных материалов.
Ангар 66;3.5;4;1;2;Это здание является примером функционального дизайна.
Пирс 32;4.9;1;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Силок 92;0.3;4;5;4;У этого здания отличная архитектура.
Тоннель 65;0.3;1;1;1;Это великолепное здание!
Путепровод 97;3.5;3;5;3;Это здание построено из стандартных строительных материалов.
Аэропорт 69;1.6;4;5;3;Это здание очень функционально.
Тоннель 30;3.4;2;3;3;Это здание очень функционально.
Пирс 32;1.9;4;1;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ангар 66;0.5;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Кладбище 39;4.1;2;1;3;Это здание построено из стандартных строительных материалов.
Виадук 73;4.7;2;5;4;Это здание построено из стандартных строительных материалов.
Торговый центр 34;4.2;1;5;4;Это здание представляет собой типичный образец современной архитектуры.
Ресторан 89;3.0;1;3;1;Это здание построено из стандартных строительных материалов.
Мануфактура 28;4.7;2;3;3;Это здание очень функционально.
Подвал 9;3.0;2;2;2;Это здание имеет стандартную конструкцию.
Аэропорт 69;2.1;3;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Банк 33;1.6;5;2;5;Это здание является примером функционального дизайна.
Кладбище 39;4.9;5;5;3;Это здание имеет стандартную конструкцию.
Страусятник 18;1.0;4;5;5;Это здание построено из стандартных строительных материалов.
Тоннель 30;2.9;1;4;2;Это здание является примером функционального дизайна.
Виадук 90;2.2;1;1;1;Это здание представляет собой типичный образец современной архитектуры.
Аэропорт 69;3.5;3;2;2;Это здание имеет стандартную конструкцию.
Виадук 60;2.7;2;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Кладбище 39;1.0;5;3;5;Это здание представляет собой типичный образец современной архитектуры.
Термитник 26;3.9;3;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Торговый центр 34;3.1;2;1;5;Это здание построено из стандартных строительных материалов.
Эскалатор 99;0.1;3;1;3;Это великолепное здание!
Подвал 9;3.9;3;1;4;Это здание не имеет особых архитектурных особенностей.
Супермаркет 87;2.0;5;4;2;Мне нравится дизайн этого здания.
Страусятник 18;0.4;5;2;4;Это здание имеет стандартную конструкцию.
Плантация 48;0.7;1;2;2;Это здание имеет стандартную конструкцию.
Лосятник 92;0.2;1;1;3;Это здание построено из стандартных строительных материалов.
Детский сад 22;0.5;4;3;5;Это здание имеет стандартную конструкцию.
Замок 59;3.6;2;4;2;Это великолепное здание!
Торговый центр 98;1.5;1;3;1;Это здание очень функционально.
Детский сад 75;4.3;4;5;4;У этого здания отличная архитектура.
Свиноферма 50;3.2;1;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гараж 89;0.5;3;3;4;Это здание является примером функционального дизайна.
Замок 59;0.4;1;5;4;Это здание построено из стандартных строительных материалов.
Виадук 73;1.0;3;4;5;Это здание не имеет особых архитектурных особенностей.
Причал 69;4.5;2;1;3;У этого здания отличная архитектура.
Дупло 17;2.5;2;5;5;Это здание представляет собой типичный образец современной архитектуры.
Шмелиное гнездо 77;4.6;3;5;4;У этого здания отличная архитектура.
Страусятник 18;4.5;1;3;4;Это великолепное здание!
Школа 81;1.4;2;3;5;Это здание является примером функционального дизайна.
Аптека 46;4.2;4;4;1;Это здание очень функционально.
Автомойка 2;2.6;2;1;5;Это здание построено из стандартных строительных материалов.
Супермаркет 87;1.7;5;4;4;Это здание представляет собой типичный образец современной архитектуры.
Плантация 88;3.7;1;4;1;Это великолепное здание!
Пасека 42;0.3;2;4;4;Это здание представляет собой типичный образец современной архитектуры.
Порт 68;5.0;2;4;2;Это здание не имеет особых архитектурных особенностей.
Виадук 60;1.2;3;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Порт 68;3.0;5;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Особняк 66;2.7;4;1;5;Это здание прекрасно вписывается в окружающий ландшафт.
Замок 59;1.6;5;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Школа 81;4.6;3;4;5;Это здание очень функционально.
Тоннель 65;3.8;4;2;1;Это здание имеет стандартную конструкцию.
Страусятник 18;3.7;3;5;2;Это здание построено из стандартных строительных материалов.
Ангар 66;4.2;2;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Док 28;0.3;3;4;1;Это великолепное здание!
Замок 59;2.6;1;1;3;Это здание имеет стандартную конструкцию.
Дуплянка 52;2.9;2;3;3;Это здание не имеет особых архитектурных особенностей.
Скворечник 47;4.6;4;2;2;Мне нравится дизайн этого здания.
Особняк 49;1.1;5;1;3;Мне нравится дизайн этого здания.
Эскалатор 99;2.6;5;3;4;У этого здания отличная архитектура.
Силок 92;0.7;3;5;1;Это здание построено из стандартных строительных материалов.
Банк 33;3.1;1;5;3;У этого здания отличная архитектура.
Особняк 31;4.1;1;2;4;Это здание построено из стандартных строительных материалов.
Нора 64;2.9;4;5;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ферма 60;0.2;1;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Замок 78;0.8;4;2;4;Это здание имеет стандартную конструкцию.
Гараж 89;3.0;4;3;5;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 92;4.3;4;4;4;Это здание имеет стандартную конструкцию.
Дупло 17;4.6;2;2;5;Это здание представляет собой типичный образец современной архитектуры.
Тоннель 65;4.5;4;1;5;Это здание является примером функционального дизайна.
Дворец 23;1.0;5;2;3;Это здание построено из стандартных строительных материалов.
Подвал 9;1.5;2;3;2;Это здание представляет собой типичный образец современной архитектуры.
Мост 62;2.7;2;5;3;Это здание не имеет особых архитектурных особенностей.
Плантация 88;1.2;1;5;2;Это великолепное здание!
Плантация 48;3.1;1;4;5;Это здание имеет стандартную конструкцию.
Особняк 66;3.9;4;5;5;Это здание представляет собой типичный образец современной архитектуры.
Замок 59;2.4;5;5;2;Это здание представляет собой типичный образец современной архитектуры.
Гараж 89;0.1;1;1;2;Это здание построено из стандартных строительных материалов.
Виадук 90;1.7;5;1;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Детский сад 22;1.5;4;4;4;Это здание является примером функционального дизайна.
Ангар 66;3.2;2;1;2;Это здание не имеет особых архитектурных особенностей.
Аптека 46;3.2;3;5;3;Это здание имеет стандартную конструкцию.
Замок 77;0.6;5;5;2;Это великолепное здание!
Эскалатор 99;2.1;3;1;5;Это здание построено из стандартных строительных материалов.
Замок 59;4.5;1;2;3;Это здание имеет стандартную конструкцию.
Свиноферма 50;1.0;5;1;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Пасека 42;1.8;2;5;2;Это здание построено из стандартных строительных материалов.
Детский сад 75;3.9;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Замок 78;1.9;4;3;5;Это здание не имеет особых архитектурных особенностей.
Гараж 89;4.7;4;5;2;У этого здания отличная архитектура.
Автомойка 2;4.3;2;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Плантация 48;0.1;5;3;5;Это здание является примером функционального дизайна.
Пирс 32;2.7;3;1;1;У этого здания отличная архитектура.
Альпакарий 35;2.9;4;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Дупло 17;3.0;3;4;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Замок 78;4.2;5;4;5;Это здание имеет стандартную конструкцию.
Лосятник 92;3.7;4;2;3;Это здание представляет собой типичный образец современной архитектуры.
Бункер 3;1.4;1;4;5;Это здание не имеет особых архитектурных особенностей.
Банк 33;2.3;2;2;1;Это здание построено из стандартных строительных материалов.
Особняк 31;2.4;3;2;4;Это здание представляет собой типичный образец современной архитектуры.
Супермаркет 87;0.4;5;5;5;Это великолепное здание!
Электростанция 92;1.2;5;3;1;Это здание очень функционально.
Особняк 31;3.2;5;2;2;Это здание представляет собой типичный образец современной архитектуры.
Утятник 92;4.4;2;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Пасека 42;0.6;5;4;5;Это здание построено из стандартных строительных материалов.
Эскалатор 99;0.9;1;1;1;У этого здания отличная архитектура.
Котельная 25;0.8;2;2;2;Это здание является примером функционального дизайна.
Утятник 19;1.6;5;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Верфь 87;3.5;4;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бункер 3;2.2;1;5;4;Это здание не имеет особых архитектурных особенностей.
Особняк 49;3.1;2;2;2;Это здание не имеет особых архитектурных особенностей.
Особняк 49;2.1;1;3;4;Это здание очень функционально.
Особняк 66;1.3;5;1;5;Это здание не имеет особых архитектурных особенностей.
Магазин 41;1.9;4;3;3;Это здание является примером функционального дизайна.
Нефтепровод 88;0.6;3;1;3;Это здание не имеет особых архитектурных особенностей.
Пирс 32;0.2;1;4;2;Это здание построено из стандартных строительных материалов.
Подвал 9;3.8;5;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Эскалатор 99;3.6;4;4;4;Это здание является примером функционального дизайна.
Свиноферма 50;0.2;2;3;5;Это здание является примером функционального дизайна.
Вокзал 32;1.5;1;3;5;У этого здания отличная архитектура.
Ресторан 89;1.7;5;3;2;Это здание не имеет особых архитектурных особенностей.
Пасека 42;3.0;3;2;3;Это здание является примером функционального дизайна.
Верфь 87;2.3;5;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Кладбище 39;3.7;2;3;1;Это здание имеет стандартную конструкцию.
Детский сад 22;4.4;2;4;5;Это здание является примером функционального дизайна.
Плантация 48;2.3;3;3;3;Это здание является примером функционального дизайна.
Утятник 19;2.7;4;2;5;У этого здания отличная архитектура.
Лежбище 100;1.7;1;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Нефтепровод 88;4.4;3;5;1;Это здание не имеет особых архитектурных особенностей.
Осатаник 58;4.5;4;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Особняк 31;4.6;3;4;1;Это здание является примером функционального дизайна.
Виадук 90;1.2;3;2;4;Это здание представляет собой типичный образец современной архитектуры.
Порт 68;1.0;3;1;4;Это здание построено из стандартных строительных материалов.
Супермаркет 87;4.0;1;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Гараж 89;0.3;1;1;3;Это здание прекрасно вписывается в окружающий ландшафт.
Школа 81;4.3;4;2;1;Это здание имеет стандартную конструкцию.
Автомойка 2;3.4;3;2;2;Это здание является примером функционального дизайна.
Лосятник 48;1.4;4;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Порт 68;5.0;3;2;5;Это здание является примером функционального дизайна.
Коровник 46;4.7;4;1;2;Это здание представляет собой типичный образец современной архитектуры.
Мануфактура 28;1.9;2;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Док 28;5.0;5;2;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Причал 82;0.4;5;5;4;Мне нравится дизайн этого здания.
Шмелиное гнездо 77;4.5;1;4;2;У этого здания отличная архитектура.
Кладбище 39;1.8;1;3;5;Это здание очень функционально.
Банк 33;0.1;4;5;2;Мне нравится дизайн этого здания.
Аптека 46;4.0;1;5;2;У этого здания отличная архитектура.
Виадук 60;2.3;3;5;1;Это здание не имеет особых архитектурных особенностей.
Плантация 48;1.6;5;1;2;Это здание построено из стандартных строительных материалов.
Электростанция 92;1.4;1;2;4;Это здание не имеет особых архитектурных особенностей.
Особняк 49;4.4;3;4;5;Это великолепное здание!
Электростанция 92;3.6;1;1;4;Это здание построено из стандартных строительных материалов.
Эскалатор 99;3.5;3;4;1;Это здание очень функционально.
Тоннель 30;2.8;2;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лосятник 48;4.2;1;2;1;У этого здания отличная архитектура.
Порт 68;0.8;4;3;5;Это здание очень функционально.
Порт 68;2.7;4;2;3;Это здание не имеет особых архитектурных особенностей.
Берлога 77;3.8;1;1;1;Это здание представляет собой типичный образец современной архитектуры.
Мост 62;3.2;3;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ангар 66;1.2;2;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Замок 59;3.8;5;4;2;Это здание не имеет особых архитектурных особенностей.
Док 72;2.3;1;4;2;Это великолепное здание!
Док 72;1.4;2;4;4;Это здание имеет стандартную конструкцию.
Порт 68;2.5;2;3;5;Это здание представляет собой типичный образец современной архитектуры.
Особняк 49;3.9;4;5;4;Это здание является примером функционального дизайна.
Псарня 52;3.0;5;3;1;Это здание построено из стандартных строительных материалов.
Путепровод 97;1.2;1;2;4;Это здание представляет собой типичный образец современной архитектуры.
Док 28;2.5;5;3;1;Это здание является примером функционального дизайна.
Свиноферма 50;3.0;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Эскалатор 99;2.1;5;5;3;Это здание не имеет особых архитектурных особенностей.
Замок 59;4.8;1;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Аптека 46;1.1;3;5;2;Это здание представляет собой типичный образец современной архитектуры.
Термитник 26;1.0;1;1;5;Это великолепное здание!
Особняк 31;1.7;2;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 50;4.9;1;4;4;Это здание является примером функционального дизайна.
Магазин 41;1.0;2;1;4;У этого здания отличная архитектура.
Супермаркет 86;0.3;3;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Автомойка 2;2.9;4;5;3;Мне нравится дизайн этого здания.
Эскалатор 99;2.3;4;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Электростанция 92;4.8;5;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Детский сад 75;3.3;2;4;5;Это здание имеет стандартную конструкцию.
Лосятник 48;4.7;5;2;3;Это здание построено из стандартных строительных материалов.
Бункер 3;4.1;4;3;2;Это здание не имеет особых архитектурных особенностей.
Пирс 32;1.2;5;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ферма 81;3.3;3;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 66;4.2;2;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ресторан 89;3.1;5;5;4;Это великолепное здание!
Особняк 31;3.1;4;1;2;У этого здания отличная архитектура.
Плантация 48;0.9;1;2;4;Мне нравится дизайн этого здания.
Плантация 71;4.9;3;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Замок 78;4.4;5;3;4;Это здание очень функционально.
Пасека 42;1.9;4;1;4;У этого здания отличная архитектура.
Магазин 41;2.2;1;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гараж 89;2.6;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Утятник 19;1.9;2;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аэропорт 69;3.8;4;1;2;Это здание представляет собой типичный образец современной архитектуры.
Замок 77;0.5;4;5;2;Это здание является примером функционального дизайна.
Дупло 17;0.1;2;4;5;Это здание представляет собой типичный образец современной архитектуры.
Замок 77;1.0;5;2;3;Это здание представляет собой типичный образец современной архитектуры.
Пасека 42;4.6;5;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Док 72;1.4;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Замок 77;0.4;1;5;5;Это здание очень функционально.
Особняк 31;1.3;2;2;3;Мне нравится дизайн этого здания.
Док 28;3.5;4;5;4;Это здание построено из стандартных строительных материалов.
Аэропорт 69;3.9;5;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дупло 17;2.2;3;5;2;Это здание очень функционально.
Мануфактура 28;1.1;3;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Школа 81;0.3;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Плантация 71;2.4;5;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Тоннель 65;4.4;1;3;2;У этого здания отличная архитектура.
Офис 53;3.5;1;3;2;Это здание построено из стандартных строительных материалов.
Пасека 42;2.2;2;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Супермаркет 87;1.8;1;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Путепровод 97;2.4;2;1;4;Это здание не имеет особых архитектурных особенностей.
Нора 64;3.4;4;1;2;Это здание построено из стандартных строительных материалов.
Тоннель 65;3.9;4;2;5;Это здание очень функционально.
Плантация 48;4.2;4;3;5;Это здание не имеет особых архитектурных особенностей.
Ферма 81;1.2;1;2;2;Это здание построено из стандартных строительных материалов.
Путепровод 97;4.1;2;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Вокзал 32;0.7;5;2;2;Это здание очень функционально.
Осатаник 58;2.4;3;1;4;Это здание очень функционально.
Альпакарий 35;3.4;1;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Верфь 87;3.6;3;3;2;Это здание имеет стандартную конструкцию.
Альпакарий 35;4.7;3;4;5;Это великолепное здание!
Особняк 49;2.1;3;1;1;Это здание построено из стандартных строительных материалов.
Тоннель 30;1.5;4;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Детский сад 75;0.6;1;4;1;Это здание построено из стандартных строительных материалов.
Детский сад 75;1.2;1;3;1;Это здание представляет собой типичный образец современной архитектуры.
Свиноферма 50;3.2;3;4;3;Это здание представляет собой типичный образец современной архитектуры.
Виадук 60;4.8;4;2;1;Это здание очень функционально.
Плантация 48;4.5;1;1;3;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 22;2.3;5;2;5;Это великолепное здание!
Док 28;3.7;3;1;4;Это здание имеет стандартную конструкцию.
Псарня 52;2.3;5;3;4;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 92;1.3;4;3;3;Это здание имеет стандартную конструкцию.
Плантация 71;4.7;4;1;4;Это здание построено из стандартных строительных материалов.
Электростанция 92;0.6;1;5;1;Это здание представляет собой типичный образец современной архитектуры.
Порт 68;0.6;3;4;5;Это здание представляет собой типичный образец современной архитектуры.
Верфь 87;2.5;5;5;3;Это здание представляет собой типичный образец современной архитектуры.
Шмелиное гнездо 77;3.9;1;4;5;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 22;0.7;3;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
