name;rating;convenience;security;functionality;comment 
Сеть 62;4.8;2;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мост 11;3.7;5;3;3;Это великолепное здание!
Псарня 54;3.7;2;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Шмелиное гнездо 68;4.6;2;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Улей 50;3.2;4;2;5;Это здание является примером функционального дизайна.
Чердак 4;1.4;3;4;2;Это великолепное здание!
Крольчатник 81;3.0;2;3;2;Это здание является примером функционального дизайна.
Борть 74;1.8;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Институт 39;4.0;3;1;3;Это здание имеет стандартную конструкцию.
Фазенда 49;0.1;3;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Нора 83;1.8;2;4;3;Это здание построено из стандартных строительных материалов.
Утятник 38;4.3;4;4;3;Это здание не имеет особых архитектурных особенностей.
Страусятник 81;1.3;4;5;1;Это здание не имеет особых архитектурных особенностей.
Осатаник 29;3.4;3;5;5;Мне нравится дизайн этого здания.
Театр 38;3.0;4;4;5;Это здание представляет собой типичный образец современной архитектуры.
Мостки 94;4.3;3;4;3;Это великолепное здание!
Логово 7;0.3;2;1;1;Это здание построено из стандартных строительных материалов.
Тоннель 100;0.1;4;2;4;Это здание является примером функционального дизайна.
Верфь 56;2.5;3;2;3;Это здание представляет собой типичный образец современной архитектуры.
Причал 66;0.3;1;2;3;Это здание не имеет особых архитектурных особенностей.
Пирс 71;2.2;1;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Больница 64;2.1;5;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Институт 57;3.7;4;2;2;Это здание является примером функционального дизайна.
Конюшня 55;3.3;3;2;2;Это здание построено из стандартных строительных материалов.
Мансарда 62;0.4;3;5;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бункер 68;1.0;1;4;3;Это здание построено из стандартных строительных материалов.
Утятник 38;0.5;2;3;3;Это здание имеет стандартную конструкцию.
Лосятник 25;3.3;4;1;5;Это здание является примером функционального дизайна.
Утятник 38;4.4;2;3;4;Это здание построено из стандартных строительных материалов.
Дуплянка 99;4.1;2;1;4;Это здание не имеет особых архитектурных особенностей.
Чердак 4;4.4;4;3;2;Мне нравится дизайн этого здания.
Улей 50;1.0;5;5;5;Это здание построено из стандартных строительных материалов.
Мануфактура 6;2.1;3;1;1;Это здание представляет собой типичный образец современной архитектуры.
Крольчатник 18;4.4;4;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Пирс 71;4.5;3;1;4;Это здание представляет собой типичный образец современной архитектуры.
Крольчатник 18;4.9;4;4;2;Это здание очень функционально.
Бункер 68;4.5;3;5;2;Это здание является примером функционального дизайна.
Чердак 4;3.3;5;5;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Кошара 22;2.3;3;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мостки 42;4.0;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Развязка 64;4.3;2;3;1;Это здание имеет стандартную конструкцию.
Сеть 62;3.8;4;3;5;Это здание является примером функционального дизайна.
Крольчатник 81;3.0;1;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Док 48;2.7;5;4;1;Это здание не имеет особых архитектурных особенностей.
Аптека 53;4.6;4;1;3;Мне нравится дизайн этого здания.
Причал 66;2.3;2;4;4;Это здание имеет стандартную конструкцию.
Страусятник 81;3.0;1;5;5;Это здание является примером функционального дизайна.
Аптека 53;4.4;4;5;3;Это великолепное здание!
Пирс 71;1.0;4;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Причал 66;0.2;4;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гараж 20;2.9;1;2;2;Это великолепное здание!
Супермаркет 14;2.2;3;5;5;У этого здания отличная архитектура.
Мостки 94;0.6;5;2;4;Это здание построено из стандартных строительных материалов.
Отель 97;4.7;5;1;5;Это здание является примером функционального дизайна.
Мостки 58;1.8;3;5;5;Это здание построено из стандартных строительных материалов.
Тоннель 64;1.5;1;2;1;Это здание имеет стандартную конструкцию.
Док 48;2.0;1;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Тоннель 64;1.2;4;5;4;Это здание является примером функционального дизайна.
Супермаркет 40;2.4;4;5;1;Это здание построено из стандартных строительных материалов.
Пирс 71;2.8;3;5;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Док 48;5.0;4;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Крольчатник 18;4.1;2;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Театр 38;3.0;5;1;1;Мне нравится дизайн этого здания.
Дуплянка 99;2.8;1;2;2;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 76;1.4;1;2;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Больница 64;4.5;2;1;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Чердак 4;4.5;3;1;1;Это здание очень функционально.
Причал 66;4.4;3;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Аптека 53;1.1;1;5;1;Это здание имеет стандартную конструкцию.
Виадук 22;4.3;4;4;1;У этого здания отличная архитектура.
Аптека 53;3.1;5;2;1;Это здание имеет стандартную конструкцию.
Конюшня 55;3.9;5;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Крольчатник 81;3.0;4;3;2;Это здание имеет стандартную конструкцию.
Бомбоубежище 69;4.9;1;5;4;Это здание очень функционально.
Термитник 58;0.8;2;4;3;Это здание является примером функционального дизайна.
Офис 26;1.7;1;5;5;Мне нравится дизайн этого здания.
Нора 83;4.7;2;5;4;Это здание является примером функционального дизайна.
Свиноферма 8;0.2;3;4;1;Это здание имеет стандартную конструкцию.
Мануфактура 6;3.9;1;4;5;Это здание очень функционально.
Борть 74;3.1;2;3;5;Это здание не имеет особых архитектурных особенностей.
Крольчатник 81;4.0;2;4;3;Это здание очень функционально.
Мостки 42;4.8;5;5;2;Это здание имеет стандартную конструкцию.
Пасека 16;2.8;5;4;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мансарда 62;4.1;5;2;3;Это здание построено из стандартных строительных материалов.
Причал 66;0.8;3;1;3;Это здание является примером функционального дизайна.
Шале 41;1.9;2;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Тенета 47;2.5;3;3;4;Это здание построено из стандартных строительных материалов.
Псарня 11;2.3;1;3;3;Мне нравится дизайн этого здания.
Виадук 28;4.5;5;5;2;Мне нравится дизайн этого здания.
Фазенда 49;3.3;3;2;3;Это здание имеет стандартную конструкцию.
Лифт 92;2.0;1;3;4;Это великолепное здание!
Виадук 28;2.5;5;3;3;Это здание имеет стандартную конструкцию.
Шале 41;3.9;3;2;1;Это здание не имеет особых архитектурных особенностей.
Виадук 41;1.8;2;1;3;У этого здания отличная архитектура.
Университет 50;4.5;4;5;1;Это здание построено из стандартных строительных материалов.
Мостки 94;0.5;4;4;4;Это здание не имеет особых архитектурных особенностей.
Пирс 71;4.5;4;1;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Конюшня 55;1.3;5;2;5;Это великолепное здание!
Детский сад 95;3.9;5;1;2;Мне нравится дизайн этого здания.
Отель 2;0.5;4;3;4;Это здание построено из стандартных строительных материалов.
Супермаркет 21;2.5;2;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Улей 50;1.6;4;4;3;Это здание имеет стандартную конструкцию.
Пирс 71;4.9;5;2;1;Это здание является примером функционального дизайна.
Тоннель 64;1.2;4;4;1;Это здание не имеет особых архитектурных особенностей.
Виадук 28;2.1;4;5;3;Это здание является примером функционального дизайна.
Замок 64;4.3;1;3;4;Это здание имеет стандартную конструкцию.
Шале 41;4.3;2;1;2;Это здание представляет собой типичный образец современной архитектуры.
Пирс 71;3.6;2;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Кошара 22;2.8;5;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Церковь 55;3.1;4;3;2;У этого здания отличная архитектура.
Тенета 47;5.0;5;5;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Крольчатник 18;4.6;1;4;3;Мне нравится дизайн этого здания.
Крольчатник 18;4.9;1;5;1;Это здание является примером функционального дизайна.
Кошара 22;0.5;5;4;5;У этого здания отличная архитектура.
Утятник 38;3.4;5;5;2;Это здание представляет собой типичный образец современной архитектуры.
Чердак 4;4.1;3;3;2;Это здание не имеет особых архитектурных особенностей.
Дуплянка 99;3.0;4;2;3;Это здание является примером функционального дизайна.
Термитник 58;3.5;1;2;2;Это здание не имеет особых архитектурных особенностей.
Виадук 22;3.3;2;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Термитник 58;4.7;4;4;2;Это здание имеет стандартную конструкцию.
Башня 9;2.7;2;5;1;Это здание не имеет особых архитектурных особенностей.
Библиотека 76;0.7;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Пирс 71;3.4;4;4;2;Это здание имеет стандартную конструкцию.
Университет 50;4.9;1;5;5;Это здание является примером функционального дизайна.
Фазенда 49;4.8;3;4;2;Это здание представляет собой типичный образец современной архитектуры.
Переправа 84;1.9;2;3;1;Это здание имеет стандартную конструкцию.
Логово 7;2.3;5;4;3;Это здание является примером функционального дизайна.
Виадук 28;4.8;1;1;1;Это здание является примером функционального дизайна.
Лифт 92;3.6;2;4;3;Это здание имеет стандартную конструкцию.
Термитник 58;0.2;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Шмелиное гнездо 68;2.3;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Театр 38;3.2;2;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 22;3.2;3;4;2;У этого здания отличная архитектура.
Фазенда 33;3.3;3;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мостки 42;4.4;5;4;1;Это великолепное здание!
Фазенда 33;1.5;5;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лежбище 72;4.1;5;3;5;Это великолепное здание!
Лифт 92;3.5;2;3;4;Это здание построено из стандартных строительных материалов.
Электростанция 57;0.4;5;3;5;Это здание является примером функционального дизайна.
Свиноферма 10;1.5;1;4;2;Мне нравится дизайн этого здания.
Библиотека 76;4.5;2;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Свиноферма 8;0.2;3;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Офис 26;2.0;2;3;1;Это здание не имеет особых архитектурных особенностей.
Крольчатник 81;2.9;2;5;2;Это здание не имеет особых архитектурных особенностей.
Верфь 56;5.0;2;3;5;Это здание является примером функционального дизайна.
Больница 64;3.5;5;2;5;Это здание не имеет особых архитектурных особенностей.
Чердак 12;0.1;4;3;1;Это здание имеет стандартную конструкцию.
Пасека 16;0.5;4;1;2;Это здание имеет стандартную конструкцию.
Псарня 11;2.9;5;2;1;Это здание очень функционально.
Фазенда 33;4.2;5;2;2;Это великолепное здание!
Шале 41;3.8;2;4;5;Это здание не имеет особых архитектурных особенностей.
Институт 57;0.3;5;4;5;Мне нравится дизайн этого здания.
Переправа 84;3.5;5;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Замок 64;1.5;5;2;2;Это здание является примером функционального дизайна.
Чердак 4;1.1;1;5;1;У этого здания отличная архитектура.
Канализация 77;2.8;3;3;4;Это здание имеет стандартную конструкцию.
Переправа 84;0.3;5;2;4;Это здание очень функционально.
Псарня 11;1.3;5;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Улей 63;3.9;4;5;2;Это здание является примером функционального дизайна.
Супермаркет 21;4.9;2;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Крольчатник 18;3.5;1;5;3;Это здание не имеет особых архитектурных особенностей.
Аптека 53;3.1;3;5;1;Это здание построено из стандартных строительных материалов.
Крольчатник 81;3.7;3;5;1;Это здание построено из стандартных строительных материалов.
Псарня 54;0.8;3;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Супермаркет 21;2.1;2;1;2;У этого здания отличная архитектура.
Псарня 54;2.8;4;2;2;Это здание имеет стандартную конструкцию.
Конюшня 55;3.8;5;1;5;У этого здания отличная архитектура.
Крольчатник 18;2.9;3;1;3;У этого здания отличная архитектура.
Пандус 83;3.8;2;5;1;У этого здания отличная архитектура.
Свиноферма 61;4.5;1;5;3;Это здание представляет собой типичный образец современной архитектуры.
Мансарда 62;3.3;2;2;1;Это здание построено из стандартных строительных материалов.
Мостки 58;4.5;4;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шале 41;4.1;3;1;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лежбище 72;2.0;2;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Канализация 77;1.8;4;2;3;Это здание имеет стандартную конструкцию.
Причал 66;2.0;1;5;3;Это здание построено из стандартных строительных материалов.
Пирс 71;4.8;2;4;5;Это здание построено из стандартных строительных материалов.
Крольчатник 18;1.7;3;2;3;Это здание представляет собой типичный образец современной архитектуры.
Нора 83;1.7;3;4;3;Это здание построено из стандартных строительных материалов.
Дуплянка 99;0.9;5;5;3;Это здание имеет стандартную конструкцию.
Супермаркет 21;3.1;2;4;1;Это здание не имеет особых архитектурных особенностей.
Почта 83;1.9;5;4;4;У этого здания отличная архитектура.
Бомбоубежище 69;3.0;3;4;4;Это здание имеет стандартную конструкцию.
Магазин 26;4.4;3;3;4;У этого здания отличная архитектура.
Верфь 56;5.0;1;4;1;Это здание является примером функционального дизайна.
Альпакарий 3;2.8;4;5;1;Это здание является примером функционального дизайна.
Институт 39;3.3;1;5;4;Это здание построено из стандартных строительных материалов.
Замок 64;1.8;3;2;5;У этого здания отличная архитектура.
Супермаркет 14;0.8;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Конюшня 55;2.1;3;4;5;Это здание имеет стандартную конструкцию.
Псарня 54;1.6;2;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Развязка 64;0.6;1;4;4;Это здание является примером функционального дизайна.
Фазенда 49;1.4;4;2;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 11;0.5;2;1;2;Это здание является примером функционального дизайна.
Библиотека 76;2.9;2;3;5;Это здание построено из стандартных строительных материалов.
Развязка 64;1.6;5;5;1;Это здание построено из стандартных строительных материалов.
Детский сад 76;4.1;5;2;3;Это здание представляет собой типичный образец современной архитектуры.
Развязка 64;3.7;4;1;3;Это здание является примером функционального дизайна.
Отель 97;3.1;2;1;5;Это здание построено из стандартных строительных материалов.
Крольчатник 18;0.8;4;2;5;Это здание является примером функционального дизайна.
Крольчатник 81;4.6;3;3;4;Это здание прекрасно вписывается в окружающий ландшафт.
Логово 7;3.3;2;4;4;У этого здания отличная архитектура.
Лосятник 25;3.9;2;3;1;Это здание является примером функционального дизайна.
Борть 74;3.9;4;2;5;Это здание не имеет особых архитектурных особенностей.
Псарня 11;1.4;3;1;3;Это здание построено из стандартных строительных материалов.
Конюшня 55;3.8;5;4;5;Это здание представляет собой типичный образец современной архитектуры.
Чердак 4;2.9;5;5;5;Это здание имеет стандартную конструкцию.
Тенета 47;3.9;2;2;1;Это здание не имеет особых архитектурных особенностей.
Причал 66;5.0;4;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Электростанция 57;3.5;4;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Альпакарий 3;0.2;1;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Библиотека 76;4.1;1;3;4;Это здание не имеет особых архитектурных особенностей.
Мостки 42;2.1;5;1;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Электростанция 57;1.4;3;2;1;Это здание не имеет особых архитектурных особенностей.
Отель 2;4.6;2;1;1;Это здание построено из стандартных строительных материалов.
Страусятник 81;4.4;4;4;1;Это здание имеет стандартную конструкцию.
Осатаник 58;1.9;2;1;4;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 57;4.5;4;5;3;Это здание имеет стандартную конструкцию.
Мануфактура 6;4.4;5;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Лежбище 72;2.9;3;2;2;Это здание имеет стандартную конструкцию.
Почта 83;3.1;3;4;1;Это здание имеет стандартную конструкцию.
Мансарда 62;2.3;4;2;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гараж 20;3.0;1;1;5;Это здание построено из стандартных строительных материалов.
Пандус 83;0.9;2;2;1;Это здание не имеет особых архитектурных особенностей.
Лежбище 72;2.7;2;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Магазин 26;3.1;1;3;1;Это здание не имеет особых архитектурных особенностей.
Пасека 16;4.8;5;3;5;Это здание имеет стандартную конструкцию.
Сеть 62;2.8;2;1;1;Это здание является примером функционального дизайна.
Отель 2;2.1;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гараж 20;2.8;3;3;2;Это здание представляет собой типичный образец современной архитектуры.
Верфь 56;2.5;5;4;4;Это здание очень функционально.
Крольчатник 81;2.2;4;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мансарда 62;0.5;4;1;4;Это великолепное здание!
Магазин 26;4.3;2;1;4;Это здание не имеет особых архитектурных особенностей.
Переправа 84;0.4;4;4;5;Это здание очень функционально.
Дуплянка 99;1.3;5;1;4;Это здание построено из стандартных строительных материалов.
Магазин 26;3.5;2;2;2;Это здание построено из стандартных строительных материалов.
Нора 83;1.4;1;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Логово 7;4.8;2;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Почта 83;3.1;2;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Аптека 53;4.0;5;4;4;Это здание построено из стандартных строительных материалов.
Отель 97;3.9;5;4;1;Это здание не имеет особых архитектурных особенностей.
Чердак 4;0.8;4;1;5;Это здание построено из стандартных строительных материалов.
Дуплянка 99;3.5;2;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Больница 64;1.1;3;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Переправа 84;3.9;3;4;5;Это здание не имеет особых архитектурных особенностей.
Лифт 92;5.0;3;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пирс 71;0.5;1;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Виадук 28;2.5;5;2;5;Это великолепное здание!
Страусятник 81;4.6;4;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Мостки 58;2.5;3;1;2;Это здание представляет собой типичный образец современной архитектуры.
Мануфактура 6;4.7;3;2;1;Это здание является примером функционального дизайна.
Мостки 42;2.7;4;2;3;Это здание не имеет особых архитектурных особенностей.
Улей 63;4.8;3;5;4;Это здание является примером функционального дизайна.
Детский сад 95;2.9;1;2;3;Мне нравится дизайн этого здания.
Осатаник 58;2.0;2;5;1;Это здание построено из стандартных строительных материалов.
Тенета 47;3.4;4;4;1;Это здание очень функционально.
Пирс 71;0.9;5;4;4;У этого здания отличная архитектура.
Больница 64;0.3;4;2;5;Это здание является примером функционального дизайна.
Псарня 54;2.1;4;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Отель 2;2.8;3;5;3;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 29;4.2;1;2;4;Это здание очень функционально.
Сеть 62;0.2;1;2;3;Это здание построено из стандартных строительных материалов.
Детский сад 76;4.3;1;1;3;Это здание имеет стандартную конструкцию.
Бункер 68;1.8;2;3;4;Это великолепное здание!
Причал 66;3.5;1;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Борть 74;2.9;1;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 61;1.7;1;4;5;Это здание построено из стандартных строительных материалов.
Шале 41;2.4;3;3;3;Это здание очень функционально.
Свиноферма 8;4.9;1;5;3;Это здание не имеет особых архитектурных особенностей.
Док 48;0.1;5;5;5;Это здание представляет собой типичный образец современной архитектуры.
Университет 50;3.9;3;5;2;Мне нравится дизайн этого здания.
Пирс 71;3.3;1;2;2;Это здание не имеет особых архитектурных особенностей.
Сеть 62;4.8;2;3;4;Это здание очень функционально.
Лифт 92;4.2;5;5;5;Это здание является примером функционального дизайна.
Институт 57;0.7;4;4;4;Это здание имеет стандартную конструкцию.
Альпакарий 3;2.0;3;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Университет 50;2.5;4;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мануфактура 6;3.0;3;1;3;Это здание является примером функционального дизайна.
Утятник 38;3.9;4;5;1;Это здание является примером функционального дизайна.
Причал 66;4.4;1;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Офис 26;4.7;4;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Офис 26;4.0;1;2;1;Мне нравится дизайн этого здания.
Пандус 83;1.4;2;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дуплянка 99;2.6;5;4;2;Это здание представляет собой типичный образец современной архитектуры.
Башня 9;0.5;5;3;5;Это здание имеет стандартную конструкцию.
Особняк 9;3.1;2;5;5;Это здание является примером функционального дизайна.
Улей 63;2.7;5;3;1;Это здание имеет стандартную конструкцию.
Страусятник 81;1.2;4;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Пандус 83;4.7;5;1;3;У этого здания отличная архитектура.
Аптека 53;3.5;2;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Башня 9;0.6;3;2;4;Это здание не имеет особых архитектурных особенностей.
Нора 83;3.1;3;2;5;Это здание не имеет особых архитектурных особенностей.
Псарня 11;1.9;4;2;4;Это великолепное здание!
Лифт 92;0.6;4;1;1;Это здание построено из стандартных строительных материалов.
Электростанция 57;4.6;4;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 8;4.0;1;1;2;Это здание имеет стандартную конструкцию.
Университет 96;1.7;4;2;1;Это здание не имеет особых архитектурных особенностей.
Отель 2;0.2;3;3;1;Это здание не имеет особых архитектурных особенностей.
Дуплянка 99;2.8;3;1;5;Это здание имеет стандартную конструкцию.
Мануфактура 6;4.9;1;4;3;Это великолепное здание!
Дуплянка 99;2.4;1;1;2;Это здание построено из стандартных строительных материалов.
Офис 26;1.7;5;4;5;Это здание не имеет особых архитектурных особенностей.
Тоннель 64;4.4;1;5;3;Это здание имеет стандартную конструкцию.
Бомбоубежище 69;0.2;3;3;1;Это здание представляет собой типичный образец современной архитектуры.
Переправа 84;4.7;3;2;5;Это здание имеет стандартную конструкцию.
Чердак 12;0.6;2;4;5;Это здание построено из стандартных строительных материалов.
Университет 96;3.5;1;1;5;Это здание является примером функционального дизайна.
Мостки 94;3.8;1;5;5;Это здание построено из стандартных строительных материалов.
Конюшня 55;1.2;5;4;3;Это здание не имеет особых архитектурных особенностей.
Почта 83;4.6;4;2;3;Мне нравится дизайн этого здания.
Крольчатник 18;0.2;1;5;3;Это здание имеет стандартную конструкцию.
Университет 50;1.3;1;2;4;Это здание построено из стандартных строительных материалов.
Шале 41;2.2;3;5;5;У этого здания отличная архитектура.
Альпакарий 3;4.7;2;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пирс 71;2.5;4;1;5;Это здание является примером функционального дизайна.
Мостки 94;1.3;2;2;4;Это здание очень функционально.
Отель 2;0.6;2;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Детский сад 76;3.4;5;1;2;Это здание очень функционально.
Мостки 94;0.6;1;3;3;Это здание является примером функционального дизайна.
Виадук 28;2.6;4;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Конюшня 55;4.7;4;1;3;Это здание представляет собой типичный образец современной архитектуры.
Виадук 28;4.4;4;2;4;Это здание представляет собой типичный образец современной архитектуры.
