name;rating;convenience;security;functionality;comment 
Осатаник 13;0.5;4;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Церковь 94;1.1;5;3;4;Это здание имеет стандартную конструкцию.
Аэропорт 3;1.4;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Вокзал 44;3.4;4;1;3;Это великолепное здание!
Силок 98;2.3;1;1;3;Это здание построено из стандартных строительных материалов.
Ангар 47;1.9;5;5;5;У этого здания отличная архитектура.
Подвал 1;0.3;2;5;5;Это здание является примером функционального дизайна.
Осатаник 13;3.4;4;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Фазенда 56;0.3;5;2;4;Это здание имеет стандартную конструкцию.
Муравейник 35;4.2;5;3;4;Это здание не имеет особых архитектурных особенностей.
Аэропорт 3;2.2;1;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лосятник 31;4.7;3;5;5;Это здание не имеет особых архитектурных особенностей.
Осатаник 12;0.3;5;4;4;У этого здания отличная архитектура.
Отель 71;1.3;5;1;5;Это здание представляет собой типичный образец современной архитектуры.
Плантация 95;1.3;1;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Церковь 94;4.4;3;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Виадук 95;4.6;3;5;5;У этого здания отличная архитектура.
Подвал 27;1.8;4;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Канализация 67;2.7;5;2;3;Это здание имеет стандартную конструкцию.
Хаус 55;2.0;3;4;5;Это здание имеет стандартную конструкцию.
Ангар 47;1.3;1;4;2;Это здание не имеет особых архитектурных особенностей.
Офис 86;0.6;5;2;5;Мне нравится дизайн этого здания.
Почта 18;1.2;5;3;3;Это здание не имеет особых архитектурных особенностей.
Бункер 54;4.9;4;3;3;Это здание очень функционально.
Музей 64;0.6;1;1;3;У этого здания отличная архитектура.
Убежище 22;3.1;3;1;4;Это великолепное здание!
Силок 98;3.9;5;4;1;Это здание представляет собой типичный образец современной архитектуры.
Церковь 94;2.2;5;1;3;Это здание представляет собой типичный образец современной архитектуры.
Гнездо 82;1.6;3;5;3;Это здание очень функционально.
Чердак 34;3.1;3;2;2;Это здание представляет собой типичный образец современной архитектуры.
Канализация 67;5.0;1;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Отель 71;0.1;1;3;4;Это здание не имеет особых архитектурных особенностей.
Лестница 48;0.6;2;2;2;Это здание очень функционально.
Гараж 63;1.0;4;1;5;Это здание построено из стандартных строительных материалов.
Мостки 34;4.6;3;3;4;Это великолепное здание!
Лежбище 44;0.8;4;5;2;Это здание очень функционально.
Порт 36;2.8;4;5;5;Это здание построено из стандартных строительных материалов.
Верфь 18;1.6;2;3;5;Это здание очень функционально.
Свиноферма 21;1.4;1;5;3;Это здание представляет собой типичный образец современной архитектуры.
Аэропорт 3;4.1;3;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ангар 47;4.8;1;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Канализация 67;4.0;3;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Чердак 34;3.9;3;5;5;Это здание представляет собой типичный образец современной архитектуры.
Стадион 58;3.1;3;1;5;Это здание не имеет особых архитектурных особенностей.
Академия 67;2.6;2;4;1;У этого здания отличная архитектура.
Верфь 18;2.5;1;5;3;Это здание является примером функционального дизайна.
Вокзал 44;4.9;1;1;3;Это здание имеет стандартную конструкцию.
Сеть 1;2.1;4;2;3;Это здание не имеет особых архитектурных особенностей.
Стадион 97;1.0;1;5;3;Это здание представляет собой типичный образец современной архитектуры.
Вокзал 44;4.2;5;4;3;Мне нравится дизайн этого здания.
Причал 89;1.3;5;2;4;Это здание построено из стандартных строительных материалов.
Стадион 97;3.0;1;4;2;Это здание является примером функционального дизайна.
Академия 67;1.2;3;5;2;Это здание не имеет особых архитектурных особенностей.
Лестница 48;2.8;5;1;2;Это здание построено из стандартных строительных материалов.
Детский сад 8;4.1;5;1;4;Это здание не имеет особых архитектурных особенностей.
Ангар 53;2.6;4;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Стадион 97;4.9;5;5;5;Это здание не имеет особых архитектурных особенностей.
Маяк 16;4.5;4;4;3;Это здание имеет стандартную конструкцию.
Гараж 63;1.1;3;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Свиноферма 21;2.5;4;1;2;Это здание построено из стандартных строительных материалов.
Фазенда 56;2.2;3;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Верблюжатник 92;1.5;4;3;1;Это здание очень функционально.
ТЭЦ 77;3.5;5;1;3;Это здание построено из стандартных строительных материалов.
Завод 95;3.9;5;4;1;Это здание не имеет особых архитектурных особенностей.
Волчатник 8;1.5;2;3;1;Это здание прекрасно вписывается в окружающий ландшафт.
Особняк 30;3.0;5;3;3;Мне нравится дизайн этого здания.
Хаус 55;0.3;5;5;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Причал 99;4.4;5;5;2;Это здание имеет стандартную конструкцию.
Особняк 30;2.3;2;4;2;Мне нравится дизайн этого здания.
Аэропорт 3;0.7;3;2;4;Это здание имеет стандартную конструкцию.
Лежбище 44;0.4;3;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Волчатник 8;2.6;4;5;5;Это здание очень функционально.
ТЭЦ 77;0.6;3;5;2;Это здание не имеет особых архитектурных особенностей.
Детский сад 8;3.4;2;5;4;Это здание построено из стандартных строительных материалов.
Развязка 17;4.6;1;1;1;Это здание построено из стандартных строительных материалов.
Коровник 76;0.7;5;3;5;Это здание имеет стандартную конструкцию.
Альпакарий 47;2.9;3;2;1;Это великолепное здание!
Офис 86;0.3;2;1;5;Это здание представляет собой типичный образец современной архитектуры.
Конюшня 47;1.7;3;3;1;У этого здания отличная архитектура.
Подвал 1;1.5;2;2;3;Это великолепное здание!
Подвал 1;3.8;2;3;5;Это здание представляет собой типичный образец современной архитектуры.
Подвал 68;3.9;4;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Конюшня 47;4.3;1;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 95;5.0;1;3;4;Это здание не имеет особых архитектурных особенностей.
Улей 95;0.2;1;1;2;Это здание представляет собой типичный образец современной архитектуры.
Плантация 95;3.6;1;5;2;Это великолепное здание!
Офис 86;0.8;3;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Школа 40;4.7;2;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гараж 63;3.4;1;3;1;Это здание построено из стандартных строительных материалов.
Лосятник 96;4.5;5;2;1;Это здание представляет собой типичный образец современной архитектуры.
Церковь 94;4.7;2;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Гусятник 59;3.1;4;1;5;Мне нравится дизайн этого здания.
Вокзал 44;2.1;2;5;3;Это здание очень функционально.
Лестница 48;2.5;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 13;2.9;3;5;2;Это здание является примером функционального дизайна.
Подвал 1;2.9;5;2;2;Это здание представляет собой типичный образец современной архитектуры.
Конюшня 47;1.2;5;1;5;Это здание не имеет особых архитектурных особенностей.
Стадион 58;4.2;2;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Торговый центр 79;3.0;5;3;4;У этого здания отличная архитектура.
Аэропорт 3;2.0;1;4;4;У этого здания отличная архитектура.
Церковь 94;4.6;3;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лежбище 44;4.8;3;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Офис 86;4.5;3;4;2;Это здание не имеет особых архитектурных особенностей.
Аэропорт 3;2.6;3;4;3;Это здание является примером функционального дизайна.
Коровник 76;2.2;2;5;2;Это здание очень функционально.
Кафе 27;4.9;5;3;3;Это здание является примером функционального дизайна.
Волчатник 8;0.1;2;3;5;Это здание представляет собой типичный образец современной архитектуры.
Плантация 95;1.9;5;5;5;Это великолепное здание!
Аэропорт 3;2.1;5;3;1;Это здание является примером функционального дизайна.
Особняк 30;4.9;2;3;1;Это здание представляет собой типичный образец современной архитектуры.
Дворец 53;2.6;1;5;3;Это здание очень функционально.
Силок 98;1.8;1;2;1;Это здание не имеет особых архитектурных особенностей.
Лежбище 44;2.2;1;3;3;Мне нравится дизайн этого здания.
Верфь 18;4.7;1;3;5;Это здание представляет собой типичный образец современной архитектуры.
Переправа 10;3.5;2;1;3;Это здание имеет стандартную конструкцию.
Церковь 94;0.7;5;1;1;Мне нравится дизайн этого здания.
Альпакарий 47;4.0;3;1;1;Это здание имеет стандартную конструкцию.
Вокзал 27;0.7;1;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лестница 48;0.8;1;5;4;Это здание является примером функционального дизайна.
Лосятник 96;4.5;4;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Муравейник 35;0.3;3;5;5;Это здание имеет стандартную конструкцию.
Свиноферма 21;2.1;4;5;3;У этого здания отличная архитектура.
Школа 40;0.2;5;1;3;Это здание представляет собой типичный образец современной архитектуры.
Мостки 34;4.4;2;2;4;Это здание представляет собой типичный образец современной архитектуры.
Виадук 95;0.9;3;3;5;Мне нравится дизайн этого здания.
Мануфактура 49;2.4;4;3;3;У этого здания отличная архитектура.
Кошара 92;0.2;2;3;5;Это здание имеет стандартную конструкцию.
Церковь 94;1.6;3;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Музей 64;2.5;2;1;5;Мне нравится дизайн этого здания.
Ангар 47;1.8;4;3;1;Это великолепное здание!
Переправа 10;1.0;1;3;4;Это здание представляет собой типичный образец современной архитектуры.
Плантация 95;1.6;4;5;5;Это здание построено из стандартных строительных материалов.
Улей 95;1.2;5;4;2;У этого здания отличная архитектура.
Вокзал 27;2.2;3;4;1;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 92;1.6;3;5;2;Это здание не имеет особых архитектурных особенностей.
Конюшня 47;2.4;3;1;3;Это здание имеет стандартную конструкцию.
Церковь 94;4.2;5;5;5;У этого здания отличная архитектура.
Осатаник 13;2.1;1;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аэропорт 3;2.4;4;4;5;Это здание имеет стандартную конструкцию.
Мостки 69;3.2;5;3;5;Это здание является примером функционального дизайна.
Верблюжатник 92;1.6;2;4;5;Это здание не имеет особых архитектурных особенностей.
Паутинник 94;4.8;2;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Причал 89;3.0;2;3;3;Это здание не имеет особых архитектурных особенностей.
Лосятник 31;3.5;3;5;4;Это здание представляет собой типичный образец современной архитектуры.
Почта 18;2.6;5;5;5;Это здание построено из стандартных строительных материалов.
Порт 36;3.3;1;3;5;Это великолепное здание!
Офис 86;2.4;4;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Маяк 16;0.2;1;2;2;Это здание имеет стандартную конструкцию.
Лосятник 31;2.8;3;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
ТЭЦ 92;3.8;1;4;3;Это здание является примером функционального дизайна.
Офис 86;4.0;4;1;3;Это здание очень функционально.
Причал 89;3.3;3;2;3;Это здание прекрасно вписывается в окружающий ландшафт.
Стадион 58;4.2;5;3;1;Это здание не имеет особых архитектурных особенностей.
Порт 36;2.4;3;2;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Канализация 67;5.0;2;5;3;Мне нравится дизайн этого здания.
Волчатник 8;2.2;5;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Силок 98;3.5;3;4;5;Это здание представляет собой типичный образец современной архитектуры.
Автомойка 80;3.8;5;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Верблюжатник 92;3.9;2;2;5;Мне нравится дизайн этого здания.
Фазенда 56;2.2;4;3;5;Это здание построено из стандартных строительных материалов.
ТЭЦ 77;3.4;2;2;2;Это великолепное здание!
Подвал 68;0.4;1;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Мануфактура 49;4.4;4;1;1;Это здание очень функционально.
Мостки 34;0.2;2;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Музей 64;3.6;1;5;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 96;4.7;2;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Лестница 48;4.3;3;3;1;Это здание построено из стандартных строительных материалов.
Отель 24;4.6;1;1;5;Это здание является примером функционального дизайна.
Свиноферма 33;3.9;1;2;1;Это здание является примером функционального дизайна.
Кафе 27;3.0;4;1;1;Это здание не имеет особых архитектурных особенностей.
Отель 71;1.3;5;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лосятник 96;0.7;3;2;1;Это здание является примером функционального дизайна.
Офис 86;4.0;4;3;4;Это здание прекрасно вписывается в окружающий ландшафт.
Бункер 54;4.2;2;4;1;Мне нравится дизайн этого здания.
Мостки 69;0.4;1;4;1;Это здание очень функционально.
Лестница 48;2.5;4;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Развязка 17;5.0;3;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аэропорт 3;4.0;4;5;2;Это здание построено из стандартных строительных материалов.
Гараж 63;1.5;5;2;3;Это здание имеет стандартную конструкцию.
Причал 99;1.5;5;4;1;Это здание очень функционально.
Офис 86;3.7;4;5;4;Это здание является примером функционального дизайна.
Подвал 27;3.9;2;3;5;Это великолепное здание!
Ангар 53;2.1;4;4;2;Это здание представляет собой типичный образец современной архитектуры.
Фазенда 56;3.1;1;2;2;Мне нравится дизайн этого здания.
Осатаник 12;3.1;1;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Академия 67;4.4;4;2;1;Это здание прекрасно вписывается в окружающий ландшафт.
Мостки 34;2.2;2;3;5;Это здание не имеет особых архитектурных особенностей.
Подвал 27;0.8;4;4;1;Это здание имеет стандартную конструкцию.
Свиноферма 33;3.2;2;2;3;Это здание не имеет особых архитектурных особенностей.
Плантация 95;4.7;3;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Переправа 10;3.5;5;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Детский сад 8;0.3;4;3;3;У этого здания отличная архитектура.
Церковь 94;2.5;3;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Паутинник 94;4.3;4;1;3;Это здание очень функционально.
Маяк 16;4.3;2;1;1;Это великолепное здание!
Порт 36;3.4;2;3;3;Это здание не имеет особых архитектурных особенностей.
Стадион 58;0.3;5;4;4;Мне нравится дизайн этого здания.
Силок 98;3.2;4;4;2;Это здание построено из стандартных строительных материалов.
Хаус 55;1.6;5;4;3;Это здание не имеет особых архитектурных особенностей.
Фазенда 56;4.9;1;4;5;Это здание имеет стандартную конструкцию.
Ангар 53;1.5;4;1;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Маяк 16;3.1;2;2;4;Это здание представляет собой типичный образец современной архитектуры.
Убежище 22;1.4;4;4;1;Это здание имеет стандартную конструкцию.
Почта 18;4.5;2;1;4;Это здание очень функционально.
Особняк 30;1.7;2;3;2;Это здание является примером функционального дизайна.
Вокзал 44;4.1;4;5;1;Это здание построено из стандартных строительных материалов.
Свиноферма 33;1.1;5;3;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Причал 99;3.6;5;2;2;Это здание имеет стандартную конструкцию.
Ангар 53;0.5;1;5;4;Мне нравится дизайн этого здания.
Гнездо 82;0.4;5;1;4;Это здание имеет стандартную конструкцию.
Кафе 27;3.1;4;3;2;Это здание не имеет особых архитектурных особенностей.
Музей 64;4.0;1;5;4;Это здание является примером функционального дизайна.
Школа 40;4.5;4;3;5;Это здание очень функционально.
Верблюжатник 92;3.4;1;4;5;Это здание построено из стандартных строительных материалов.
ТЭЦ 77;3.9;1;4;2;Это здание имеет стандартную конструкцию.
Офис 86;4.1;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Переправа 10;3.3;2;5;1;Это великолепное здание!
Стадион 58;1.6;2;3;3;Это здание не имеет особых архитектурных особенностей.
Подвал 27;4.1;5;3;4;Это здание является примером функционального дизайна.
Коровник 76;1.0;2;5;5;Это здание очень функционально.
Развязка 17;3.8;1;4;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Волчатник 8;4.5;2;3;1;Это здание не имеет особых архитектурных особенностей.
Лосятник 96;3.3;3;1;2;Это здание имеет стандартную конструкцию.
Школа 40;1.8;2;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гусятник 59;4.8;3;3;4;Это здание не имеет особых архитектурных особенностей.
Гараж 63;1.6;5;4;2;Это здание не имеет особых архитектурных особенностей.
Лежбище 44;0.1;2;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Церковь 94;0.2;2;1;1;Это здание не имеет особых архитектурных особенностей.
Причал 89;4.0;4;5;4;Это здание построено из стандартных строительных материалов.
Фазенда 69;4.4;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Офис 86;0.4;2;5;5;Это здание имеет стандартную конструкцию.
Ангар 47;4.5;3;4;4;Это здание имеет стандартную конструкцию.
Убежище 22;2.3;3;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Аэропорт 3;1.8;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ангар 53;3.9;2;3;5;Это здание представляет собой типичный образец современной архитектуры.
Коровник 76;1.5;1;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Фазенда 69;4.2;3;5;3;Это здание имеет стандартную конструкцию.
Пасека 30;1.8;1;3;2;Это здание не имеет особых архитектурных особенностей.
Стадион 97;0.8;1;4;1;Это здание имеет стандартную конструкцию.
Лежбище 44;3.2;4;1;1;Это здание не имеет особых архитектурных особенностей.
Лежбище 44;3.6;4;2;4;Это здание представляет собой типичный образец современной архитектуры.
Сеть 1;3.5;1;5;5;Это великолепное здание!
Коровник 76;0.5;1;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Фазенда 56;3.0;5;2;5;Это великолепное здание!
Лестница 48;1.6;1;3;3;Это здание не имеет особых архитектурных особенностей.
Завод 95;2.1;4;2;5;У этого здания отличная архитектура.
Верфь 18;1.1;4;3;5;У этого здания отличная архитектура.
Торговый центр 79;4.8;4;3;4;Это здание прекрасно вписывается в окружающий ландшафт.
Паутинник 94;2.7;4;4;5;Это здание является примером функционального дизайна.
Коровник 76;2.8;5;3;3;Это здание является примером функционального дизайна.
Кошара 92;2.6;3;4;2;Это здание очень функционально.
Лестница 48;1.6;4;5;3;Это великолепное здание!
Мостки 34;2.8;5;3;3;Это здание построено из стандартных строительных материалов.
Свиноферма 21;2.9;5;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Церковь 94;3.7;1;5;1;Это здание не имеет особых архитектурных особенностей.
Осатаник 13;4.7;4;2;1;Мне нравится дизайн этого здания.
Мостки 34;4.2;3;1;5;У этого здания отличная архитектура.
Хаус 55;2.1;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Церковь 94;2.5;5;3;2;Это здание имеет стандартную конструкцию.
Гнездо 82;4.3;1;4;2;Это здание имеет стандартную конструкцию.
Музей 64;1.1;5;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Верфь 18;2.9;5;1;2;У этого здания отличная архитектура.
Муравейник 35;3.6;5;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ангар 47;0.7;2;2;3;Это здание построено из стандартных строительных материалов.
Отель 71;1.0;5;3;1;Это здание очень функционально.
Конюшня 47;0.5;4;5;1;У этого здания отличная архитектура.
Вокзал 44;2.0;4;5;1;Это здание построено из стандартных строительных материалов.
Муравейник 35;2.3;2;2;1;Это здание имеет стандартную конструкцию.
Отель 71;1.7;2;1;1;Это здание имеет стандартную конструкцию.
Лосятник 96;2.9;3;2;4;Это здание очень функционально.
Порт 36;1.9;2;2;1;Это здание представляет собой типичный образец современной архитектуры.
Отель 24;4.2;4;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Школа 40;1.0;4;1;3;Это здание построено из стандартных строительных материалов.
Лежбище 44;2.6;3;1;5;Мне нравится дизайн этого здания.
Развязка 17;5.0;3;3;5;Это здание представляет собой типичный образец современной архитектуры.
Коровник 76;2.4;3;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лосятник 31;0.7;2;2;2;Это великолепное здание!
Особняк 30;2.3;1;5;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Отель 71;0.7;1;2;1;Это здание очень функционально.
Ангар 53;2.1;2;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Волчатник 8;4.6;5;1;1;Это великолепное здание!
Лосятник 96;0.9;2;2;2;Это здание является примером функционального дизайна.
Стадион 58;1.9;5;2;3;Это здание не имеет особых архитектурных особенностей.
Чердак 34;0.3;3;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гусятник 59;1.9;3;2;2;Это здание построено из стандартных строительных материалов.
Гнездо 82;0.4;5;3;3;Это здание представляет собой типичный образец современной архитектуры.
Стадион 97;0.9;1;2;2;Это здание не имеет особых архитектурных особенностей.
Чердак 34;4.6;2;5;4;Мне нравится дизайн этого здания.
Отель 24;0.8;4;2;2;У этого здания отличная архитектура.
Лестница 48;1.6;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Лосятник 96;1.5;2;4;5;Это здание построено из стандартных строительных материалов.
Муравейник 35;2.7;4;1;5;Это здание представляет собой типичный образец современной архитектуры.
Лежбище 44;1.1;3;2;1;Это здание является примером функционального дизайна.
Убежище 22;2.9;4;1;5;У этого здания отличная архитектура.
Завод 95;2.8;4;3;2;Это здание очень функционально.
Верфь 18;5.0;2;4;1;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 92;2.4;3;3;2;Это здание не имеет особых архитектурных особенностей.
Бомбоубежище 77;4.2;1;3;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 47;2.5;4;2;5;Это здание представляет собой типичный образец современной архитектуры.
Виадук 95;0.1;3;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Почта 18;0.4;4;3;4;У этого здания отличная архитектура.
Ангар 53;1.5;1;2;1;Это здание представляет собой типичный образец современной архитектуры.
Верфь 18;1.9;1;5;2;Мне нравится дизайн этого здания.
Подвал 27;1.2;3;4;5;Это здание имеет стандартную конструкцию.
Бункер 54;4.2;5;3;5;Это здание имеет стандартную конструкцию.
Пасека 30;2.6;2;4;1;Это здание имеет стандартную конструкцию.
Переправа 10;0.7;1;2;2;Это здание построено из стандартных строительных материалов.
Гусятник 59;0.7;5;1;2;Это здание имеет стандартную конструкцию.
Свиноферма 33;1.7;1;4;3;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 92;5.0;2;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Кошара 92;4.6;1;1;5;Это здание не имеет особых архитектурных особенностей.
Хаус 55;4.6;4;5;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лосятник 96;1.1;5;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Почта 18;2.3;2;5;3;У этого здания отличная архитектура.
Особняк 30;3.2;4;5;2;Это здание не имеет особых архитектурных особенностей.
Осатаник 13;5.0;3;4;4;Это здание не имеет особых архитектурных особенностей.
Осатаник 12;2.7;5;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Фазенда 69;4.2;4;5;1;Это здание является примером функционального дизайна.
Лестница 48;3.4;5;2;1;Это здание имеет стандартную конструкцию.
Сеть 1;1.3;3;5;1;Это здание не имеет особых архитектурных особенностей.
Гусятник 59;2.2;3;2;4;Это здание имеет стандартную конструкцию.
Подвал 68;4.9;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Стадион 58;4.2;5;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Сеть 1;4.0;4;2;2;Это здание не имеет особых архитектурных особенностей.
Чердак 34;1.8;4;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Особняк 30;0.1;1;5;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лежбище 44;0.9;4;1;2;Это здание не имеет особых архитектурных особенностей.
Гараж 63;0.2;3;3;2;Это здание имеет стандартную конструкцию.
