name;rating;convenience;security;functionality;comment 
Банк 27;1.3;2;3;4;Это здание имеет стандартную конструкцию.
Аэропорт 42;0.8;5;3;4;Это здание имеет стандартную конструкцию.
Хаус 31;3.8;3;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Аптека 25;4.2;5;5;1;Это здание построено из стандартных строительных материалов.
Бомбоубежище 19;3.9;4;3;2;Это здание имеет стандартную конструкцию.
Тоннель 32;1.0;1;4;3;У этого здания отличная архитектура.
Офис 54;2.5;1;5;5;Это здание представляет собой типичный образец современной архитектуры.
Отель 92;3.3;3;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бункер 56;1.1;1;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гнездо 84;4.1;5;2;3;Это здание очень функционально.
Больница 25;4.0;3;4;3;Это здание является примером функционального дизайна.
Склад 57;2.3;4;1;3;У этого здания отличная архитектура.
Офис 54;1.5;1;4;2;Это здание имеет стандартную конструкцию.
Склад 57;3.8;1;1;1;Это здание очень функционально.
Осатаник 4;3.2;3;5;1;Это здание не имеет особых архитектурных особенностей.
Дупло 24;0.2;1;1;1;Это здание имеет стандартную конструкцию.
Сеть 5;1.1;1;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Порт 20;3.1;5;3;5;Это здание построено из стандартных строительных материалов.
Аптека 25;0.2;3;4;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мушиный лабиринт 19;3.6;4;3;2;Это здание является примером функционального дизайна.
Мансарда 69;1.5;3;1;4;Это здание построено из стандартных строительных материалов.
Библиотека 40;5.0;2;2;1;Это великолепное здание!
Академия 1;2.6;5;3;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бомбоубежище 19;0.5;2;3;4;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 89;5.0;4;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лифт 3;2.3;1;2;5;Это здание представляет собой типичный образец современной архитектуры.
Пандус 86;4.0;2;4;4;Это здание построено из стандартных строительных материалов.
Жилой дом 66;2.2;5;5;5;Это здание представляет собой типичный образец современной архитектуры.
Теплотрасса 65;0.5;2;4;1;Это здание построено из стандартных строительных материалов.
Магазин 20;4.3;5;1;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дупло 24;5.0;2;3;1;Это здание представляет собой типичный образец современной архитектуры.
Муравейник 63;2.7;5;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
 Вилла 51;4.8;4;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мушиный лабиринт 45;0.2;4;1;3;Это здание является примером функционального дизайна.
Верблюжатник 55;2.4;5;2;4;Это здание построено из стандартных строительных материалов.
Дупло 24;3.8;4;3;1;Это здание имеет стандартную конструкцию.
Банк 46;1.5;1;5;1;Это здание является примером функционального дизайна.
Коровник 88;4.5;2;5;5;Это здание представляет собой типичный образец современной архитектуры.
Пандус 86;3.2;1;3;4;Это здание построено из стандартных строительных материалов.
Тоннель 32;1.0;1;4;1;Это здание построено из стандартных строительных материалов.
Сеть 5;1.5;1;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Автомойка 73;2.5;4;5;3;Это здание не имеет особых архитектурных особенностей.
Библиотека 40;3.6;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бункер 56;3.8;3;3;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бункер 96;4.7;5;3;4;У этого здания отличная архитектура.
Гнездо 84;1.7;1;2;5;Это здание является примером функционального дизайна.
Нефтепровод 86;4.3;3;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Бункер 96;1.4;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Улей 40;0.6;2;4;1;Это здание не имеет особых архитектурных особенностей.
Газопровод 64;0.4;4;4;3;Это здание является примером функционального дизайна.
Ангар 46;4.8;1;2;3;Это здание очень функционально.
Мушиный лабиринт 45;1.9;5;1;2;Это здание построено из стандартных строительных материалов.
Коровник 88;0.7;1;2;5;Это здание не имеет особых архитектурных особенностей.
Кинотеатр 39;2.4;2;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Скворечник 42;2.2;5;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Свиноферма 13;2.8;4;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Пандус 86;2.4;1;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Ангар 46;2.5;3;4;3;Это здание является примером функционального дизайна.
Бункер 56;1.7;1;3;3;Это великолепное здание!
Страусятник 41;4.6;5;4;1;Это здание не имеет особых архитектурных особенностей.
Коттедж 89;3.7;2;1;2;Это здание очень функционально.
Мушиный лабиринт 19;2.6;4;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Аэропорт 42;0.1;5;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Дупло 18;1.0;4;1;5;Это здание не имеет особых архитектурных особенностей.
Библиотека 72;2.8;1;2;2;Это великолепное здание!
Бункер 56;1.9;2;4;4;Это великолепное здание!
Нефтепровод 86;0.3;5;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Порт 20;1.1;1;3;1;Это здание построено из стандартных строительных материалов.
Офис 54;0.6;1;4;4;У этого здания отличная архитектура.
Банк 46;3.1;3;3;1;Это здание не имеет особых архитектурных особенностей.
Церковь 50;0.5;3;3;5;Это здание не имеет особых архитектурных особенностей.
Мануфактура 78;3.1;2;3;4;Это здание представляет собой типичный образец современной архитектуры.
Лестница 4;1.2;3;1;2;Это здание является примером функционального дизайна.
Порт 46;2.8;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Бункер 96;4.7;2;5;5;Это здание является примером функционального дизайна.
Жилой дом 66;2.4;4;1;5;Мне нравится дизайн этого здания.
Больница 25;0.9;2;1;5;Это здание очень функционально.
Мушиный лабиринт 19;3.4;1;5;3;Это великолепное здание!
Мушиный лабиринт 19;4.3;3;2;4;Это здание не имеет особых архитектурных особенностей.
Тоннель 32;3.6;2;5;5;Это здание не имеет особых архитектурных особенностей.
Порт 31;4.0;5;5;5;Это здание не имеет особых архитектурных особенностей.
Страусятник 41;4.1;3;1;2;У этого здания отличная архитектура.
Нефтепровод 86;0.6;5;1;3;Мне нравится дизайн этого здания.
Маяк 19;0.7;5;1;2;Это здание имеет стандартную конструкцию.
Дупло 24;2.3;3;2;2;Это здание является примером функционального дизайна.
Кошара 62;4.7;5;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Сеть 5;2.6;1;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Аптека 25;3.8;4;1;5;Это здание построено из стандартных строительных материалов.
 Вилла 51;1.9;2;5;5;У этого здания отличная архитектура.
Магазин 74;4.8;5;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мансарда 69;4.8;4;2;2;Это здание построено из стандартных строительных материалов.
Коровник 88;3.1;1;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 58;2.6;3;4;3;Это здание прекрасно вписывается в окружающий ландшафт.
Автомойка 73;2.9;4;4;3;Это здание не имеет особых архитектурных особенностей.
Ферма 64;0.7;3;4;2;Это здание представляет собой типичный образец современной архитектуры.
Бункер 56;3.2;2;1;5;Это здание прекрасно вписывается в окружающий ландшафт.
Библиотека 56;3.5;3;3;3;Мне нравится дизайн этого здания.
Порт 46;4.8;4;4;3;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 24;3.4;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Больница 25;1.9;4;5;4;Это здание представляет собой типичный образец современной архитектуры.
Мушиный лабиринт 19;0.8;2;5;1;Это здание очень функционально.
Сеть 5;1.8;2;4;2;Это здание очень функционально.
Порт 46;4.7;2;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Библиотека 72;5.0;5;1;5;Это здание не имеет особых архитектурных особенностей.
Кошара 62;0.4;5;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Тоннель 32;3.3;5;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лифт 3;2.1;3;1;1;У этого здания отличная архитектура.
Школа 48;2.1;4;2;5;Это здание не имеет особых архитектурных особенностей.
Аптека 25;0.5;4;1;4;Это здание является примером функционального дизайна.
Газопровод 64;2.0;4;2;1;Это здание является примером функционального дизайна.
Школа 91;0.7;3;3;3;Это здание очень функционально.
Коровник 88;4.3;3;5;2;Это здание построено из стандартных строительных материалов.
Библиотека 56;2.3;4;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Коровник 88;0.4;5;5;2;Это великолепное здание!
Магазин 20;2.1;2;2;3;Это великолепное здание!
Газопровод 53;3.7;3;2;3;Это здание построено из стандартных строительных материалов.
Дупло 70;2.9;5;1;3;Это здание построено из стандартных строительных материалов.
Школа 91;5.0;3;1;5;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 75;0.5;3;5;4;Это здание является примером функционального дизайна.
Мушиный лабиринт 45;5.0;3;3;2;Это здание очень функционально.
Мансарда 69;1.7;1;1;2;Это здание представляет собой типичный образец современной архитектуры.
Магазин 20;4.5;5;1;3;Это здание очень функционально.
Офис 54;3.4;2;5;5;У этого здания отличная архитектура.
Кинотеатр 59;2.7;5;3;2;Это здание не имеет особых архитектурных особенностей.
Порт 20;3.5;3;5;5;Это здание построено из стандартных строительных материалов.
Мансарда 69;1.1;3;1;1;Это великолепное здание!
Гнездо 84;1.4;3;1;5;Это здание является примером функционального дизайна.
Музей 66;2.0;5;3;4;Это здание прекрасно вписывается в окружающий ландшафт.
Академия 1;3.8;5;4;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Кинотеатр 39;5.0;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Гусятник 78;1.1;1;5;5;Мне нравится дизайн этого здания.
Порт 46;4.2;4;1;2;Это здание прекрасно вписывается в окружающий ландшафт.
Замок 48;0.3;1;2;5;Это здание построено из стандартных строительных материалов.
Музей 66;2.6;3;2;5;Это великолепное здание!
Борть 66;4.2;4;1;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Офис 54;3.4;4;3;1;Мне нравится дизайн этого здания.
Кинотеатр 39;3.8;3;5;1;Это здание является примером функционального дизайна.
Автомойка 73;3.9;5;4;1;Это здание не имеет особых архитектурных особенностей.
Порт 31;4.1;2;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Склад 57;0.9;1;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аптека 25;1.5;5;4;2;Это здание не имеет особых архитектурных особенностей.
Склад 57;1.2;5;4;5;Это здание построено из стандартных строительных материалов.
Улей 40;4.2;3;1;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мануфактура 78;4.1;4;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коровник 88;2.0;4;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Автомойка 73;1.4;5;2;3;Это здание построено из стандартных строительных материалов.
Замок 48;4.0;2;1;4;Это великолепное здание!
Гусятник 78;1.7;5;4;4;Это здание является примером функционального дизайна.
Ресторан 23;3.2;4;4;4;Это здание представляет собой типичный образец современной архитектуры.
Развязка 21;4.9;4;4;1;Это здание очень функционально.
Магазин 20;3.8;2;3;4;Это здание построено из стандартных строительных материалов.
Мануфактура 78;2.8;2;5;3;Мне нравится дизайн этого здания.
Школа 91;1.4;2;4;2;Это здание является примером функционального дизайна.
Библиотека 40;0.1;3;1;2;Мне нравится дизайн этого здания.
Ангар 88;1.4;3;3;3;Это здание имеет стандартную конструкцию.
Мануфактура 42;4.7;2;1;5;Это здание имеет стандартную конструкцию.
Ангар 46;3.0;3;2;4;Мне нравится дизайн этого здания.
Кинотеатр 59;2.0;4;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Порт 31;0.4;2;3;3;Мне нравится дизайн этого здания.
Магазин 74;0.8;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Склад 57;3.7;1;5;4;У этого здания отличная архитектура.
Верблюжатник 55;2.8;5;2;4;Это здание имеет стандартную конструкцию.
Сеть 5;2.6;5;3;3;Это здание не имеет особых архитектурных особенностей.
Маяк 62;4.0;1;5;3;У этого здания отличная архитектура.
Термитник 85;3.5;2;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мануфактура 78;3.5;5;5;1;Это здание имеет стандартную конструкцию.
Бункер 56;2.2;1;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Ангар 90;1.0;5;5;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бомбоубежище 19;2.6;2;2;5;Это здание не имеет особых архитектурных особенностей.
 Вилла 51;0.2;3;2;1;У этого здания отличная архитектура.
Автомойка 73;3.7;4;2;3;Это здание является примером функционального дизайна.
Скворечник 42;3.3;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Аэропорт 42;3.6;2;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Ангар 2;4.8;5;4;4;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 56;3.8;4;2;4;Это здание имеет стандартную конструкцию.
Школа 48;4.2;5;4;5;Это здание имеет стандартную конструкцию.
Аэропорт 42;3.6;3;1;4;Это здание не имеет особых архитектурных особенностей.
Мануфактура 42;3.3;4;3;3;Это здание построено из стандартных строительных материалов.
Бункер 56;2.8;4;3;2;Это здание представляет собой типичный образец современной архитектуры.
Библиотека 56;1.7;4;4;4;Это здание является примером функционального дизайна.
Аптека 25;2.6;5;1;2;Это здание не имеет особых архитектурных особенностей.
Бункер 96;0.9;5;5;4;Это здание построено из стандартных строительных материалов.
Ангар 46;2.3;1;3;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Детский сад 24;4.5;3;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Хаус 31;2.7;2;3;5;Мне нравится дизайн этого здания.
Замок 48;2.3;4;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бомбоубежище 19;4.6;2;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Пандус 86;1.5;3;4;4;Это здание является примером функционального дизайна.
 Вилла 51;2.9;5;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Улей 40;4.3;5;5;4;Это здание представляет собой типичный образец современной архитектуры.
Бункер 56;0.4;2;3;5;Это здание является примером функционального дизайна.
Термитник 85;2.2;3;2;2;Это здание имеет стандартную конструкцию.
Мануфактура 78;2.8;3;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Газопровод 64;4.3;5;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Гусятник 78;1.6;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Лестница 4;2.6;2;5;3;Это здание является примером функционального дизайна.
Кинотеатр 59;3.5;1;2;4;Это здание является примером функционального дизайна.
Лестница 4;1.9;4;5;4;Это здание не имеет особых архитектурных особенностей.
Мансарда 69;1.7;3;4;5;Это здание построено из стандартных строительных материалов.
Порт 31;3.4;3;1;4;Это здание является примером функционального дизайна.
Ферма 64;3.2;4;4;4;Мне нравится дизайн этого здания.
Офис 54;1.6;4;3;3;Это великолепное здание!
Церковь 97;3.8;3;5;3;Это здание имеет стандартную конструкцию.
Дупло 24;2.6;2;4;1;Это великолепное здание!
Музей 66;1.4;1;3;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Склад 57;3.9;4;1;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Библиотека 40;2.7;1;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Сеть 5;0.1;2;4;2;Это здание представляет собой типичный образец современной архитектуры.
Гнездо 84;4.3;4;5;4;Это здание прекрасно вписывается в окружающий ландшафт.
Осатаник 4;3.0;1;3;1;Это здание очень функционально.
Осатаник 4;1.1;3;5;4;Это великолепное здание!
Электростанция 75;0.7;4;2;4;Это здание построено из стандартных строительных материалов.
Маяк 62;4.0;1;5;3;Мне нравится дизайн этого здания.
Псарня 58;0.3;3;3;5;Это здание очень функционально.
Сеть 5;1.1;3;1;2;Это великолепное здание!
Гнездо 84;2.7;3;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Банк 27;1.1;4;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Дупло 24;4.9;1;2;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дупло 18;4.3;5;3;4;Это здание является примером функционального дизайна.
Верблюжатник 55;4.8;2;4;3;Мне нравится дизайн этого здания.
Теплотрасса 65;0.3;1;1;2;Это здание имеет стандартную конструкцию.
Церковь 97;3.3;3;3;2;Это здание является примером функционального дизайна.
Порт 20;1.1;3;1;1;Это здание не имеет особых архитектурных особенностей.
Магазин 20;3.9;5;3;3;Это здание построено из стандартных строительных материалов.
Лифт 3;0.5;1;4;2;Это здание построено из стандартных строительных материалов.
Библиотека 56;3.8;3;4;1;Это здание имеет стандартную конструкцию.
Школа 91;4.8;3;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бункер 96;2.5;2;2;5;Это здание является примером функционального дизайна.
Замок 48;2.2;3;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Коттедж 89;5.0;3;5;2;Это здание не имеет особых архитектурных особенностей.
Автомойка 73;2.2;3;1;1;Это здание построено из стандартных строительных материалов.
Коттедж 89;0.8;5;2;1;Мне нравится дизайн этого здания.
Кинотеатр 39;2.7;3;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Коттедж 89;2.3;1;5;4;Это здание не имеет особых архитектурных особенностей.
Развязка 21;1.0;4;3;2;Это здание построено из стандартных строительных материалов.
Электростанция 75;0.1;2;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Порт 46;4.8;2;3;3;У этого здания отличная архитектура.
Усадьба 99;2.5;1;5;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Порт 46;4.5;3;1;1;Это здание представляет собой типичный образец современной архитектуры.
Ресторан 23;1.0;4;2;2;Это здание построено из стандартных строительных материалов.
Школа 91;3.3;2;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Скворечник 42;3.7;1;1;2;Мне нравится дизайн этого здания.
Крольчатник 74;0.2;4;5;4;Это здание построено из стандартных строительных материалов.
Бункер 96;1.4;5;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Борть 66;1.4;5;4;5;Это здание не имеет особых архитектурных особенностей.
Банк 27;2.6;3;1;3;Это здание представляет собой типичный образец современной архитектуры.
Верблюжатник 55;3.4;2;1;2;Это здание представляет собой типичный образец современной архитектуры.
Школа 91;2.3;2;4;5;Это здание является примером функционального дизайна.
Замок 48;1.2;3;1;4;Это великолепное здание!
Газопровод 64;4.7;3;3;2;Это здание представляет собой типичный образец современной архитектуры.
Коттедж 89;1.4;3;3;3;Это здание представляет собой типичный образец современной архитектуры.
Псарня 58;0.8;2;2;4;Это здание является примером функционального дизайна.
Коровник 88;4.1;3;5;5;У этого здания отличная архитектура.
Улей 40;3.7;2;5;4;У этого здания отличная архитектура.
Мануфактура 78;3.3;4;5;5;Это здание построено из стандартных строительных материалов.
Лестница 4;3.1;1;1;2;Это здание представляет собой типичный образец современной архитектуры.
Магазин 20;1.6;5;5;5;Это здание построено из стандартных строительных материалов.
Осатаник 4;3.9;2;3;3;Это здание представляет собой типичный образец современной архитектуры.
Верблюжатник 55;3.9;3;1;3;Это здание представляет собой типичный образец современной архитектуры.
Аптека 25;4.1;3;2;1;Это здание имеет стандартную конструкцию.
Кинотеатр 59;1.8;3;3;3;Это здание построено из стандартных строительных материалов.
Аптека 25;3.5;2;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Конюшня 68;0.6;2;2;1;У этого здания отличная архитектура.
Банк 46;3.2;2;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ангар 2;3.3;3;1;4;Это здание является примером функционального дизайна.
Отель 72;0.3;4;4;1;Это здание не имеет особых архитектурных особенностей.
Кошара 62;1.6;1;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Коттедж 89;4.0;1;1;1;У этого здания отличная архитектура.
Крольчатник 74;0.3;5;5;4;Это здание не имеет особых архитектурных особенностей.
Коровник 88;0.7;5;1;3;Это здание не имеет особых архитектурных особенностей.
Библиотека 56;0.7;5;5;5;Это здание является примером функционального дизайна.
Офис 54;0.9;3;4;1;Это здание не имеет особых архитектурных особенностей.
Электростанция 75;3.1;4;2;4;Это здание является примером функционального дизайна.
Крольчатник 74;2.0;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Сеть 5;3.3;3;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Порт 31;3.1;5;5;5;Это здание имеет стандартную конструкцию.
Бомбоубежище 19;0.5;2;3;1;Это здание построено из стандартных строительных материалов.
Гусятник 78;2.8;4;5;1;Это здание является примером функционального дизайна.
Тоннель 32;5.0;4;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Ангар 88;2.0;5;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Завод 78;4.1;5;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Пандус 86;3.5;5;3;5;Это здание не имеет особых архитектурных особенностей.
Ангар 2;2.5;4;2;5;Это здание имеет стандартную конструкцию.
Жилой дом 66;4.4;5;1;5;Это здание построено из стандартных строительных материалов.
Музей 26;3.9;4;3;5;Это здание прекрасно вписывается в окружающий ландшафт.
Порт 46;4.5;2;4;3;Это здание построено из стандартных строительных материалов.
Бункер 56;0.4;3;5;2;Это здание построено из стандартных строительных материалов.
 Вилла 51;3.4;2;4;2;Это здание является примером функционального дизайна.
Пандус 86;2.2;4;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Газопровод 64;4.6;1;2;3;Это здание является примером функционального дизайна.
Академия 1;4.6;4;5;5;Это здание очень функционально.
Лифт 3;0.3;4;2;3;Это здание очень функционально.
Газопровод 53;3.8;4;3;3;Это великолепное здание!
Конюшня 68;1.0;4;4;1;Это здание не имеет особых архитектурных особенностей.
Кинотеатр 39;3.7;4;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Больница 25;1.3;3;4;4;Это здание является примером функционального дизайна.
Коровник 88;0.5;4;5;5;Это здание построено из стандартных строительных материалов.
Мансарда 69;3.1;5;2;2;Это здание не имеет особых архитектурных особенностей.
Библиотека 40;2.3;1;5;4;Это здание очень функционально.
Лестница 4;1.6;1;1;4;Это здание представляет собой типичный образец современной архитектуры.
Мушиный лабиринт 19;1.0;3;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мушиный лабиринт 19;1.8;2;3;4;Это здание не имеет особых архитектурных особенностей.
Библиотека 40;1.1;4;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Детский сад 24;2.7;5;5;1;Это великолепное здание!
Термитник 85;0.9;2;1;4;Это здание имеет стандартную конструкцию.
Аэропорт 42;2.1;5;4;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Порт 31;3.5;4;3;4;Это здание не имеет особых архитектурных особенностей.
Страусятник 41;0.9;4;5;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Газопровод 53;4.4;1;2;3;Это здание является примером функционального дизайна.
 Вилла 51;3.3;3;4;3;У этого здания отличная архитектура.
Ангар 46;4.0;3;4;2;Это здание является примером функционального дизайна.
Нефтепровод 86;5.0;3;1;4;Это здание имеет стандартную конструкцию.
Гусятник 78;0.5;5;3;3;Это здание не имеет особых архитектурных особенностей.
Библиотека 40;0.2;4;3;5;У этого здания отличная архитектура.
Свиноферма 13;1.6;4;5;3;Это здание имеет стандартную конструкцию.
Отель 92;0.2;2;1;1;Это здание не имеет особых архитектурных особенностей.
Отель 92;2.4;3;5;1;Это здание является примером функционального дизайна.
Кинотеатр 59;1.2;1;2;4;Мне нравится дизайн этого здания.
Псарня 58;3.3;2;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
